mlog_loss,mstd,params
-0.8342049720097563,0.03314655592323171,"{'criterion': 'entropy', 'max_features': 0.33306345689810263, 'min_samples_split': 2, 'n_estimators': 1826.6213159954907}"
-0.8342074050401092,0.03306344950425255,"{'criterion': 'entropy', 'max_features': 0.3703943389089438, 'min_samples_split': 2, 'n_estimators': 1941.3589896675542}"
-0.8342074050401092,0.03306344950425255,"{'criterion': 'entropy', 'max_features': 0.33370667945432336, 'min_samples_split': 2, 'n_estimators': 1941.2601459582902}"
-0.8342085097990645,0.03307232154253475,"{'criterion': 'entropy', 'max_features': 0.36360384862155626, 'min_samples_split': 2, 'n_estimators': 2038.6149125426539}"
-0.8342099796983167,0.03310103815068668,"{'criterion': 'entropy', 'max_features': 0.369503079017094, 'min_samples_split': 2, 'n_estimators': 1957.6366773817958}"
-0.8342113795598447,0.03321609550564066,"{'criterion': 'entropy', 'max_features': 0.3490644853784046, 'min_samples_split': 2, 'n_estimators': 2080.0025099704017}"
-0.8342121494078721,0.03239977974872351,"{'criterion': 'entropy', 'max_features': 0.342987061781917, 'min_samples_split': 2, 'n_estimators': 1635.499920619442}"
-0.8342145354868863,0.03316175070056549,"{'criterion': 'entropy', 'max_features': 0.360598216789604, 'min_samples_split': 2, 'n_estimators': 1988.6698633640008}"
-0.8342244697096163,0.03307315362679463,"{'criterion': 'entropy', 'max_features': 0.32866296491651187, 'min_samples_split': 2, 'n_estimators': 1861.4892914801856}"
-0.8342245696736884,0.03309773899116656,"{'criterion': 'entropy', 'max_features': 0.3009416766327935, 'min_samples_split': 2, 'n_estimators': 1862.1493975681863}"
-0.8342245696736884,0.03309773899116656,"{'criterion': 'entropy', 'max_features': 0.30021512936337014, 'min_samples_split': 2, 'n_estimators': 1862.360227796062}"
-0.8342248891247737,0.03321165859830336,"{'criterion': 'entropy', 'max_features': 0.340076934503027, 'min_samples_split': 2, 'n_estimators': 2082.9588173792586}"
-0.8342267684220709,0.03325947054934018,"{'criterion': 'entropy', 'max_features': 0.3635810308843534, 'min_samples_split': 2, 'n_estimators': 2086.791881007393}"
-0.8342268641584051,0.033340584054086,"{'criterion': 'entropy', 'max_features': 0.35868944031025224, 'min_samples_split': 2, 'n_estimators': 2095.597838077404}"
-0.834235044678585,0.0330652999124943,"{'criterion': 'entropy', 'max_features': 0.3797963132052957, 'min_samples_split': 2, 'n_estimators': 1908.606467819099}"
-0.8342426484786092,0.03286522763956798,"{'criterion': 'entropy', 'max_features': 0.3887039915407176, 'min_samples_split': 2, 'n_estimators': 2339.606615713575}"
-0.8342435349687006,0.03314219791939412,"{'criterion': 'entropy', 'max_features': 0.3009974017849241, 'min_samples_split': 2, 'n_estimators': 1883.7573747133483}"
-0.8342537637609994,0.03316022929296891,"{'criterion': 'entropy', 'max_features': 0.31646810675828324, 'min_samples_split': 2, 'n_estimators': 1832.841124179809}"
-0.8342719669815944,0.03319627047123816,"{'criterion': 'entropy', 'max_features': 0.3000749142531945, 'min_samples_split': 2, 'n_estimators': 1901.6029266507273}"
-0.8342855468804701,0.0332001787379295,"{'criterion': 'entropy', 'max_features': 0.32180406437630005, 'min_samples_split': 2, 'n_estimators': 1890.8456891701492}"
-0.8342894038504349,0.033130691723142446,"{'criterion': 'entropy', 'max_features': 0.33475108946310733, 'min_samples_split': 2, 'n_estimators': 1835.1106450606069}"
-0.8342905458464912,0.033189922336521675,"{'criterion': 'entropy', 'max_features': 0.39298832725586513, 'min_samples_split': 2, 'n_estimators': 1892.1974570564782}"
-0.8342960814244713,0.03212235231830078,"{'criterion': 'entropy', 'max_features': 0.3641976264113338, 'min_samples_split': 2, 'n_estimators': 1706.3876810770105}"
-0.83429801336264,0.032848143740993624,"{'criterion': 'entropy', 'max_features': 0.3537395534871109, 'min_samples_split': 2, 'n_estimators': 2341.0530190070454}"
-0.834298790466797,0.033738337816646535,"{'criterion': 'entropy', 'max_features': 0.5567480412233267, 'min_samples_split': 2, 'n_estimators': 1265.3218881721423}"
-0.8343021542031589,0.032126906710569045,"{'criterion': 'entropy', 'max_features': 0.3536861253034537, 'min_samples_split': 2, 'n_estimators': 1701.4443214029063}"
-0.8343021896531232,0.03251355332683128,"{'criterion': 'entropy', 'max_features': 0.3812361230867872, 'min_samples_split': 2, 'n_estimators': 3525.653944800096}"
-0.8343076845529301,0.0333101383387183,"{'criterion': 'entropy', 'max_features': 0.3056811669423581, 'min_samples_split': 2, 'n_estimators': 2115.643372508705}"
-0.8343164121563934,0.0331185152641876,"{'criterion': 'entropy', 'max_features': 0.3171944522868849, 'min_samples_split': 2, 'n_estimators': 1837.4537655641557}"
-0.8343164583918748,0.033298991878987994,"{'criterion': 'entropy', 'max_features': 0.3523685165360312, 'min_samples_split': 2, 'n_estimators': 2117.2019706359183}"
-0.8343192841611611,0.03312097662968297,"{'criterion': 'entropy', 'max_features': 0.3295046957257937, 'min_samples_split': 2, 'n_estimators': 1852.551336156575}"
-0.834321575373909,0.03233606086825288,"{'criterion': 'entropy', 'max_features': 0.3384680213298797, 'min_samples_split': 2, 'n_estimators': 1615.1447426406764}"
-0.8343272274334161,0.033246628752452545,"{'criterion': 'entropy', 'max_features': 0.33578994584896976, 'min_samples_split': 2, 'n_estimators': 2111.062750747898}"
-0.8343279479385046,0.0331488237765265,"{'criterion': 'entropy', 'max_features': 0.37582154873214113, 'min_samples_split': 2, 'n_estimators': 1846.3609043342897}"
-0.8343315631471655,0.03326044119364277,"{'criterion': 'entropy', 'max_features': 0.3606346910490269, 'min_samples_split': 2, 'n_estimators': 2112.1312985427876}"
-0.834331579969529,0.032100655439024954,"{'criterion': 'entropy', 'max_features': 0.33426706516234933, 'min_samples_split': 2, 'n_estimators': 1703.075218870009}"
-0.8343409120018861,0.033105854100707204,"{'criterion': 'entropy', 'max_features': 0.3270686700804799, 'min_samples_split': 2, 'n_estimators': 1852.1501090826325}"
-0.834344493069982,0.03286262856456442,"{'criterion': 'entropy', 'max_features': 0.3728730941701396, 'min_samples_split': 2, 'n_estimators': 1813.3998502780496}"
-0.8343459201900335,0.03251954433573594,"{'criterion': 'entropy', 'max_features': 0.38643174626330073, 'min_samples_split': 2, 'n_estimators': 1645.6483518607802}"
-0.8343459201900335,0.03251954433573594,"{'criterion': 'entropy', 'max_features': 0.3562062534967419, 'min_samples_split': 2, 'n_estimators': 1645.6492014896135}"
-0.8343459506820671,0.033160357574691275,"{'criterion': 'entropy', 'max_features': 0.31605336753587604, 'min_samples_split': 2, 'n_estimators': 1898.2752941043714}"
-0.8343460000140194,0.03234956050445238,"{'criterion': 'entropy', 'max_features': 0.3874519715367926, 'min_samples_split': 2, 'n_estimators': 1616.0931594373355}"
-0.8343472590051896,0.03327929565627687,"{'criterion': 'entropy', 'max_features': 0.3911851139453009, 'min_samples_split': 2, 'n_estimators': 2113.3315117192788}"
-0.8343485383272391,0.03248145795123277,"{'criterion': 'entropy', 'max_features': 0.3985292677788913, 'min_samples_split': 2, 'n_estimators': 1653.3583197622465}"
-0.8343556886115934,0.03317032179791276,"{'criterion': 'entropy', 'max_features': 0.33070806724147606, 'min_samples_split': 2, 'n_estimators': 1845.193601309747}"
-0.8343592561362055,0.03229990606425438,"{'criterion': 'entropy', 'max_features': 0.36527125027410934, 'min_samples_split': 2, 'n_estimators': 1689.0418299849953}"
-0.8343592921250397,0.03311407355814586,"{'criterion': 'entropy', 'max_features': 0.3002620290722049, 'min_samples_split': 2, 'n_estimators': 1849.7336566406273}"
-0.8343637136015465,0.033155774357418774,"{'criterion': 'entropy', 'max_features': 0.3503669218513835, 'min_samples_split': 2, 'n_estimators': 1892.7104722582942}"
-0.8343734050516525,0.03335803716387465,"{'criterion': 'entropy', 'max_features': 0.3235766272335417, 'min_samples_split': 2, 'n_estimators': 2125.4951215338933}"
-0.8343835138309866,0.03223790516057337,"{'criterion': 'entropy', 'max_features': 0.34325690588570507, 'min_samples_split': 2, 'n_estimators': 3162.5699021405444}"
-0.8343842303371508,0.032515973629496354,"{'criterion': 'entropy', 'max_features': 0.3001826497488656, 'min_samples_split': 2, 'n_estimators': 1649.6259868279647}"
-0.83438903783063,0.03384770792761256,"{'criterion': 'entropy', 'max_features': 0.5963665790659889, 'min_samples_split': 2, 'n_estimators': 1211.8078599855155}"
-0.8343901781901283,0.03331144289633068,"{'criterion': 'entropy', 'max_features': 0.33815103057240725, 'min_samples_split': 2, 'n_estimators': 2126.4904304938805}"
-0.8343901781901283,0.03331144289633068,"{'criterion': 'entropy', 'max_features': 0.31290730419604423, 'min_samples_split': 2, 'n_estimators': 2126.0438526400153}"
-0.8343967912953499,0.032216529284190325,"{'criterion': 'entropy', 'max_features': 0.3542800678901804, 'min_samples_split': 2, 'n_estimators': 1686.270195813122}"
-0.8344101877186523,0.03318779783303911,"{'criterion': 'entropy', 'max_features': 0.32543920754151373, 'min_samples_split': 2, 'n_estimators': 1843.704968395984}"
-0.8344221494445888,0.03302287951559065,"{'criterion': 'entropy', 'max_features': 0.3985305608305768, 'min_samples_split': 2, 'n_estimators': 2236.0818334499095}"
-0.8344311062434765,0.032943948413575244,"{'criterion': 'entropy', 'max_features': 0.3005566710507112, 'min_samples_split': 2, 'n_estimators': 2256.698232966815}"
-0.8344357003137478,0.03221009276158228,"{'criterion': 'entropy', 'max_features': 0.38879887837796534, 'min_samples_split': 2, 'n_estimators': 1601.0987045258876}"
-0.8344417389536914,0.032311220301019614,"{'criterion': 'entropy', 'max_features': 0.3449307804918877, 'min_samples_split': 2, 'n_estimators': 2408.2355993181054}"
-0.8344430295687194,0.03278007648130051,"{'criterion': 'entropy', 'max_features': 0.3263574827716939, 'min_samples_split': 2, 'n_estimators': 1760.555600749581}"
-0.8344438218861115,0.03328850595905394,"{'criterion': 'entropy', 'max_features': 0.39920522713196327, 'min_samples_split': 2, 'n_estimators': 2130.4306480736786}"
-0.8344447984831715,0.032116985283144946,"{'criterion': 'entropy', 'max_features': 0.3119339178020461, 'min_samples_split': 2, 'n_estimators': 1720.007548607215}"
-0.8344447984831715,0.032116985283144946,"{'criterion': 'entropy', 'max_features': 0.3891486899502364, 'min_samples_split': 2, 'n_estimators': 1719.8944177691208}"
-0.8344475778203145,0.032351082617072785,"{'criterion': 'entropy', 'max_features': 0.37917307199343353, 'min_samples_split': 2, 'n_estimators': 3231.1111530556104}"
-0.8344487867241485,0.03213784738972841,"{'criterion': 'entropy', 'max_features': 0.35534429692504343, 'min_samples_split': 2, 'n_estimators': 1712.6651754319369}"
-0.8344573485852513,0.03244427522265578,"{'criterion': 'entropy', 'max_features': 0.3669591495145759, 'min_samples_split': 2, 'n_estimators': 2601.5831574076265}"
-0.8344589615209399,0.03313648104974831,"{'criterion': 'entropy', 'max_features': 0.3254214810847745, 'min_samples_split': 2, 'n_estimators': 2299.00371450488}"
-0.834462988501254,0.03274764797638478,"{'criterion': 'entropy', 'max_features': 0.3624716931329534, 'min_samples_split': 2, 'n_estimators': 2354.012391511009}"
-0.834463534242622,0.032164681610960075,"{'criterion': 'entropy', 'max_features': 0.3594769426745593, 'min_samples_split': 2, 'n_estimators': 1598.851026060047}"
-0.834463534242622,0.032164681610960075,"{'criterion': 'entropy', 'max_features': 0.3134543869112002, 'min_samples_split': 2, 'n_estimators': 1599.357245745913}"
-0.834467950006763,0.03273512572498455,"{'criterion': 'entropy', 'max_features': 0.3711206435663535, 'min_samples_split': 2, 'n_estimators': 1767.4351824381104}"
-0.8344679932924239,0.032709989665087584,"{'criterion': 'entropy', 'max_features': 0.35994707240959534, 'min_samples_split': 2, 'n_estimators': 1776.7582106748807}"
-0.8344770582771273,0.032968112295815,"{'criterion': 'entropy', 'max_features': 0.38410118397735304, 'min_samples_split': 2, 'n_estimators': 2241.7047118821374}"
-0.8344774109526994,0.03284129313806319,"{'criterion': 'entropy', 'max_features': 0.37905317988166903, 'min_samples_split': 2, 'n_estimators': 1761.6795569535127}"
-0.8344789587599601,0.03303587111011591,"{'criterion': 'entropy', 'max_features': 0.4756591194540978, 'min_samples_split': 2, 'n_estimators': 2235.3045912768594}"
-0.8344801687195408,0.033123575024251124,"{'criterion': 'entropy', 'max_features': 0.3182396552368409, 'min_samples_split': 2, 'n_estimators': 2313.732229391126}"
-0.8344801687195408,0.033123575024251124,"{'criterion': 'entropy', 'max_features': 0.37754512211838354, 'min_samples_split': 2, 'n_estimators': 2313.8279339989995}"
-0.8344819070526824,0.03269450459359818,"{'criterion': 'entropy', 'max_features': 0.36340005997020697, 'min_samples_split': 2, 'n_estimators': 1775.4219366555124}"
-0.8344830740766893,0.03327466611318897,"{'criterion': 'entropy', 'max_features': 0.35489135446248654, 'min_samples_split': 2, 'n_estimators': 2133.48078730108}"
-0.8344830740766893,0.03327466611318897,"{'criterion': 'entropy', 'max_features': 0.3876098077471591, 'min_samples_split': 2, 'n_estimators': 2133.422005443111}"
-0.8344837454132662,0.03299548532375937,"{'criterion': 'entropy', 'max_features': 0.3950290599391872, 'min_samples_split': 2, 'n_estimators': 2244.079336555975}"
-0.8344839775050832,0.03273170264882485,"{'criterion': 'entropy', 'max_features': 0.31367047690953936, 'min_samples_split': 2, 'n_estimators': 2352.778364232405}"
-0.8344889965855805,0.03296487608857865,"{'criterion': 'entropy', 'max_features': 0.43577344263542683, 'min_samples_split': 2, 'n_estimators': 2236.7335306996997}"
-0.8344897150196262,0.032976961475178,"{'criterion': 'entropy', 'max_features': 0.30231222772703026, 'min_samples_split': 2, 'n_estimators': 2247.033938461448}"
-0.8344909921798992,0.032306901601527827,"{'criterion': 'entropy', 'max_features': 0.3816185700048662, 'min_samples_split': 2, 'n_estimators': 1603.9736001613533}"
-0.8344950012452516,0.03295796833035305,"{'criterion': 'entropy', 'max_features': 0.33048758309299464, 'min_samples_split': 2, 'n_estimators': 2247.962545248718}"
-0.8344997002117607,0.03284974999856599,"{'criterion': 'entropy', 'max_features': 0.36004878730859957, 'min_samples_split': 2, 'n_estimators': 1763.0424339962094}"
-0.8344997002117607,0.03284974999856599,"{'criterion': 'entropy', 'max_features': 0.34625995918852287, 'min_samples_split': 2, 'n_estimators': 1763.1045941767854}"
-0.8345038844256784,0.032229243765492285,"{'criterion': 'entropy', 'max_features': 0.36821414882618003, 'min_samples_split': 2, 'n_estimators': 1726.2851307381106}"
-0.8345043738063791,0.03296868992392119,"{'criterion': 'entropy', 'max_features': 0.34758754151052007, 'min_samples_split': 2, 'n_estimators': 2246.2175224262323}"
-0.8345054909511348,0.033000852015429,"{'criterion': 'entropy', 'max_features': 0.4095544082853844, 'min_samples_split': 2, 'n_estimators': 2368.0948062449306}"
-0.83451145450326,0.033135983411427296,"{'criterion': 'entropy', 'max_features': 0.316394843268784, 'min_samples_split': 2, 'n_estimators': 2272.4922793743026}"
-0.8345115468941278,0.03315196625798523,"{'criterion': 'entropy', 'max_features': 0.344101814224042, 'min_samples_split': 2, 'n_estimators': 2281.0827961802875}"
-0.834515208002656,0.03239257400795074,"{'criterion': 'entropy', 'max_features': 0.34810596178798053, 'min_samples_split': 2, 'n_estimators': 2419.2201579895996}"
-0.8345169731671134,0.03297771749911801,"{'criterion': 'entropy', 'max_features': 0.34399820716854923, 'min_samples_split': 2, 'n_estimators': 2171.6468332996733}"
-0.8345188594188623,0.03277681041264557,"{'criterion': 'entropy', 'max_features': 0.3781786785318617, 'min_samples_split': 2, 'n_estimators': 1785.4150330651798}"
-0.8345202422298534,0.03266182969650095,"{'criterion': 'entropy', 'max_features': 0.30057621572941995, 'min_samples_split': 2, 'n_estimators': 1777.5560050268605}"
-0.8345220810952756,0.03318806007051173,"{'criterion': 'entropy', 'max_features': 0.3154175699342713, 'min_samples_split': 2, 'n_estimators': 2282.727922088603}"
-0.8345257354343875,0.032208124331872805,"{'criterion': 'entropy', 'max_features': 0.33433220385379187, 'min_samples_split': 2, 'n_estimators': 4947.4788233563795}"
-0.8345339554915429,0.03310615855286804,"{'criterion': 'entropy', 'max_features': 0.396749723515748, 'min_samples_split': 2, 'n_estimators': 2271.1900427911105}"
-0.8345342022980713,0.033014695718122176,"{'criterion': 'entropy', 'max_features': 0.42298662505815565, 'min_samples_split': 2, 'n_estimators': 2369.1846713562236}"
-0.8345349884913033,0.032976655795117424,"{'criterion': 'entropy', 'max_features': 0.3136783235983194, 'min_samples_split': 2, 'n_estimators': 2250.6169902657475}"
-0.8345438561719837,0.03320158428949691,"{'criterion': 'entropy', 'max_features': 0.36656293481085045, 'min_samples_split': 2, 'n_estimators': 2136.144802903832}"
-0.8345464044274277,0.032977039507903656,"{'criterion': 'entropy', 'max_features': 0.476647851515842, 'min_samples_split': 2, 'n_estimators': 2307.7875498825256}"
-0.8345466124680359,0.03237968874853632,"{'criterion': 'entropy', 'max_features': 0.36046636751622857, 'min_samples_split': 2, 'n_estimators': 2622.678577541892}"
-0.8345473044759086,0.03241445209581558,"{'criterion': 'entropy', 'max_features': 0.30081334271683025, 'min_samples_split': 2, 'n_estimators': 3094.7633766386853}"
-0.8345495600846103,0.03321445855567361,"{'criterion': 'entropy', 'max_features': 0.3685508885424272, 'min_samples_split': 2, 'n_estimators': 2139.5111622267755}"
-0.8345537772065129,0.032934332331813414,"{'criterion': 'entropy', 'max_features': 0.40575301002027464, 'min_samples_split': 2, 'n_estimators': 2253.902857232016}"
-0.8345566199421706,0.0323839259383269,"{'criterion': 'entropy', 'max_features': 0.3733935599894112, 'min_samples_split': 2, 'n_estimators': 2621.69974537372}"
-0.8345613617997615,0.03225445319862212,"{'criterion': 'entropy', 'max_features': 0.34567520844233085, 'min_samples_split': 2, 'n_estimators': 1730.0697661671613}"
-0.8345629247976502,0.032920769776841115,"{'criterion': 'entropy', 'max_features': 0.479585221503404, 'min_samples_split': 2, 'n_estimators': 2256.402649994646}"
-0.8345651315881057,0.03261876303140055,"{'criterion': 'entropy', 'max_features': 0.3135565152928165, 'min_samples_split': 2, 'n_estimators': 2363.2994739367996}"
-0.834567700972587,0.033047124308934174,"{'criterion': 'entropy', 'max_features': 0.481943840522083, 'min_samples_split': 2, 'n_estimators': 2390.686852025452}"
-0.8345685610463899,0.03246053508764931,"{'criterion': 'entropy', 'max_features': 0.3731832813805163, 'min_samples_split': 2, 'n_estimators': 2592.4490103767585}"
-0.8345720711546257,0.032244438627095785,"{'criterion': 'entropy', 'max_features': 0.37685986075272, 'min_samples_split': 2, 'n_estimators': 1734.2224937383744}"
-0.8345726088834718,0.033253263388817476,"{'criterion': 'entropy', 'max_features': 0.5580264519581163, 'min_samples_split': 2, 'n_estimators': 1091.0306661501304}"
-0.8345807415616235,0.03298213075375688,"{'criterion': 'entropy', 'max_features': 0.422848321338292, 'min_samples_split': 2, 'n_estimators': 2289.3161263000384}"
-0.8345818149009419,0.032963365324306215,"{'criterion': 'entropy', 'max_features': 0.43349637336780045, 'min_samples_split': 2, 'n_estimators': 2331.9368965997346}"
-0.8345832655896742,0.03249665926950794,"{'criterion': 'entropy', 'max_features': 0.3325660132768222, 'min_samples_split': 2, 'n_estimators': 1185.3724346081956}"
-0.8346029070338178,0.032980542922697996,"{'criterion': 'entropy', 'max_features': 0.3390013248276039, 'min_samples_split': 2, 'n_estimators': 2174.57810963412}"
-0.8346097385993616,0.033001663873796785,"{'criterion': 'entropy', 'max_features': 0.3553915804215372, 'min_samples_split': 2, 'n_estimators': 2212.1462885924416}"
-0.8346113928110029,0.03294954591664541,"{'criterion': 'entropy', 'max_features': 0.41165038122132697, 'min_samples_split': 2, 'n_estimators': 2346.683046708623}"
-0.8346170626123081,0.032518299641283985,"{'criterion': 'entropy', 'max_features': 0.36220080324455745, 'min_samples_split': 2, 'n_estimators': 2576.131800458548}"
-0.8346216806411298,0.032341114636029566,"{'criterion': 'entropy', 'max_features': 0.38610038274991787, 'min_samples_split': 2, 'n_estimators': 3042.6160886856287}"
-0.8346222709790744,0.03232533727223249,"{'criterion': 'entropy', 'max_features': 0.37542610658940667, 'min_samples_split': 2, 'n_estimators': 2633.097583560847}"
-0.8346224035051821,0.03291898170799381,"{'criterion': 'gini', 'max_features': 0.36626141846642324, 'min_samples_split': 2, 'n_estimators': 1294.0939234194143}"
-0.8346310513881554,0.03304170776744733,"{'criterion': 'entropy', 'max_features': 0.4376030155485393, 'min_samples_split': 2, 'n_estimators': 2396.2529899441456}"
-0.8346316919703627,0.03234250233089845,"{'criterion': 'entropy', 'max_features': 0.32829453076054527, 'min_samples_split': 2, 'n_estimators': 2421.9913148299725}"
-0.8346316919703627,0.03234250233089845,"{'criterion': 'entropy', 'max_features': 0.3699668499131652, 'min_samples_split': 2, 'n_estimators': 2421.5431489868397}"
-0.8346316919703627,0.03234250233089845,"{'criterion': 'entropy', 'max_features': 0.3197900881301826, 'min_samples_split': 2, 'n_estimators': 2422.472446126033}"
-0.8346331868200783,0.03256717161278599,"{'criterion': 'entropy', 'max_features': 0.34344659351890844, 'min_samples_split': 2, 'n_estimators': 2366.6829993505053}"
-0.8346352396137818,0.03303832868296647,"{'criterion': 'entropy', 'max_features': 0.4130799358330205, 'min_samples_split': 2, 'n_estimators': 2394.985836284143}"
-0.8346389219690415,0.03235605209649218,"{'criterion': 'entropy', 'max_features': 0.39418626350756625, 'min_samples_split': 2, 'n_estimators': 1738.6701478361244}"
-0.8346407377880213,0.03232880957980264,"{'criterion': 'entropy', 'max_features': 0.3262711276321887, 'min_samples_split': 2, 'n_estimators': 3041.7172774576798}"
-0.8346425169488013,0.03293025250317309,"{'criterion': 'entropy', 'max_features': 0.39450334330273434, 'min_samples_split': 2, 'n_estimators': 2175.9251128118112}"
-0.8346478874361228,0.03256784525249883,"{'criterion': 'entropy', 'max_features': 0.316900108407213, 'min_samples_split': 2, 'n_estimators': 2390.6092227952277}"
-0.8346478874361228,0.03256784525249883,"{'criterion': 'entropy', 'max_features': 0.3119644041444377, 'min_samples_split': 2, 'n_estimators': 2391.33748123531}"
-0.8346525942220152,0.032976496507646315,"{'criterion': 'entropy', 'max_features': 0.39782524533162117, 'min_samples_split': 2, 'n_estimators': 2181.887655667137}"
-0.8346531089632525,0.031743700609372226,"{'criterion': 'entropy', 'max_features': 0.3188779073470197, 'min_samples_split': 2, 'n_estimators': 715.1472654102888}"
