mlog_loss,mstd,accuracy,params
1.4119245999999999,0.056820434131798034,0.37975839999999994,"{'colsample_bytree': 0.4248023594052888, 'eta': 0.00010409848543361817, 'gamma': 0.17805405296082966, 'max_depth': 15, 'min_child_weight': 1.1044050525437528, 'n_estimators': 1539.7175996552446, 'reg_lambda': 0.717159794023278, 'subsample': 0.9786773564171208}"
1.4117118000000002,0.05689079736940811,0.38635319999999995,"{'colsample_bytree': 0.4110018749374243, 'eta': 0.0001056574937204199, 'gamma': 0.13316611200198558, 'max_depth': 11, 'min_child_weight': 1.1182513901160809, 'n_estimators': 1365.8079187595008, 'reg_lambda': 0.769368635098879, 'subsample': 0.9210270385170548}"
1.4086568,0.057763492264881436,0.3797594,"{'colsample_bytree': 0.5476440587117245, 'eta': 0.000100329117699317, 'gamma': 0.14032210804410797, 'max_depth': 14, 'min_child_weight': 1.0686020324661158, 'n_estimators': 1708.2961651118524, 'reg_lambda': 0.7457568969065044, 'subsample': 0.9831041837148672}"
1.4063088000000001,0.058420009236070526,0.37632199999999993,"{'colsample_bytree': 0.46835907727269444, 'eta': 0.00010521933579952809, 'gamma': 0.23845471096974075, 'max_depth': 16, 'min_child_weight': 1.08929007858448, 'n_estimators': 1651.3180899745635, 'reg_lambda': 0.7830540069431667, 'subsample': 0.9639712374084711}"
1.3994726000000002,0.060353939991986336,0.3800454,"{'colsample_bytree': 0.43545263142677726, 'eta': 0.00011298683618726638, 'gamma': 0.12490811555362251, 'max_depth': 14, 'min_child_weight': 1.1161816043551873, 'n_estimators': 1736.8382947463415, 'reg_lambda': 0.7223121421769962, 'subsample': 0.9483163473706455}"
1.3897591999999999,0.06314467606795088,0.3783292,"{'colsample_bytree': 0.4784521134316816, 'eta': 0.0001159490555114333, 'gamma': 0.09999209164867148, 'max_depth': 13, 'min_child_weight': 1.0744789243374229, 'n_estimators': 2369.6191555340465, 'reg_lambda': 0.7806513572633142, 'subsample': 0.9656939310624917}"
1.3858511999999998,0.06425369193710072,0.3823406,"{'colsample_bytree': 0.43268693015018883, 'eta': 0.00012177030721633201, 'gamma': 0.017842613496454884, 'max_depth': 12, 'min_child_weight': 1.099881798775091, 'n_estimators': 2099.4993974559293, 'reg_lambda': 0.6782067597431927, 'subsample': 0.9676943209660961}"
1.3829015999999998,0.06509744132038725,0.3820528,"{'colsample_bytree': 0.45558134948128853, 'eta': 0.0001240397666778456, 'gamma': 0.1388054065646866, 'max_depth': 13, 'min_child_weight': 1.0761965736388905, 'n_estimators': 2049.8622802761497, 'reg_lambda': 0.7482775525963099, 'subsample': 0.9787349072385652}"
1.3754012,0.06723054867189027,0.38004760000000004,"{'colsample_bytree': 0.47841772682939826, 'eta': 0.00012678418313629022, 'gamma': 0.048451856947630614, 'max_depth': 12, 'min_child_weight': 1.1461130846044207, 'n_estimators': 1386.7963513708114, 'reg_lambda': 0.776414459549043, 'subsample': 0.9283432680003917}"
1.3604066,0.07146981220998742,0.37861619999999996,"{'colsample_bytree': 0.40430863765582353, 'eta': 0.00014116736161211242, 'gamma': 0.17859352145788, 'max_depth': 16, 'min_child_weight': 1.122370915363146, 'n_estimators': 1004.1678479279237, 'reg_lambda': 0.7206287665111096, 'subsample': 0.9562571953831152}"
1.3565383999999998,0.07256517946311151,0.3788994,"{'colsample_bytree': 0.43242334247452757, 'eta': 0.00014354712059365957, 'gamma': 0.17908490444459402, 'max_depth': 14, 'min_child_weight': 1.1013519499936864, 'n_estimators': 1176.6318839649714, 'reg_lambda': 0.662525758692296, 'subsample': 0.9371707501101852}"
1.3537056,0.0733759104278843,0.3797584,"{'colsample_bytree': 0.4179148625405006, 'eta': 0.00014610061750205744, 'gamma': 0.03041089338596953, 'max_depth': 14, 'min_child_weight': 1.07152354886494, 'n_estimators': 2497.8500426916307, 'reg_lambda': 0.7280002517153125, 'subsample': 0.9616174063971635}"
1.3413594000000002,0.07690085972273328,0.38290820000000003,"{'colsample_bytree': 0.4508461730375638, 'eta': 0.0001550671788903956, 'gamma': 0.11901867815899489, 'max_depth': 11, 'min_child_weight': 1.0475939211712813, 'n_estimators': 1606.3720651547767, 'reg_lambda': 0.714960707647082, 'subsample': 0.9910892036214081}"
1.3383112,0.0777101420222353,0.37775839999999994,"{'colsample_bytree': 0.5173846471023142, 'eta': 0.00015233747224649256, 'gamma': 0.03705237036402974, 'max_depth': 14, 'min_child_weight': 1.082988731333391, 'n_estimators': 2327.5342991064026, 'reg_lambda': 0.6316869066236359, 'subsample': 0.9462763660353065}"
1.3343251999999999,0.0788382281175732,0.3794712,"{'colsample_bytree': 0.42753721813123036, 'eta': 0.00016171758870091443, 'gamma': 0.1924979195610809, 'max_depth': 15, 'min_child_weight': 1.1192165311229223, 'n_estimators': 2954.529765153203, 'reg_lambda': 0.7117357123655346, 'subsample': 0.9412596318344979}"
1.3262619999999998,0.08112794469569866,0.3829134,"{'colsample_bytree': 0.4542318243703739, 'eta': 0.0001689081487906952, 'gamma': 0.06096246807700195, 'max_depth': 12, 'min_child_weight': 1.1122170776524523, 'n_estimators': 1897.1442952114476, 'reg_lambda': 0.7666455854342275, 'subsample': 0.9411934383832102}"
1.3219568,0.08235625005943537,0.3771826,"{'colsample_bytree': 0.5611194999283634, 'eta': 0.00016155020392764896, 'gamma': 0.43796150680967544, 'max_depth': 16, 'min_child_weight': 1.091698823997318, 'n_estimators': 2626.30572823384, 'reg_lambda': 0.7566403121115665, 'subsample': 0.9808956820411958}"
1.3219477999999998,0.08233520822112962,0.38062019999999996,"{'colsample_bytree': 0.4005317876082015, 'eta': 0.0001717263625742847, 'gamma': 0.0165260124211858, 'max_depth': 14, 'min_child_weight': 1.0620560416951301, 'n_estimators': 2870.571360247241, 'reg_lambda': 0.7254503600450444, 'subsample': 0.9596895415937294}"
1.3192460000000001,0.083124354770265,0.3854922,"{'colsample_bytree': 0.4513441385502779, 'eta': 0.00017581485967246065, 'gamma': 0.11958467012907795, 'max_depth': 11, 'min_child_weight': 1.1350785435141537, 'n_estimators': 1164.1874857024388, 'reg_lambda': 0.7725492154989513, 'subsample': 0.9205633898862117}"
1.313788,0.08460627692157445,0.377182,"{'colsample_bytree': 0.5037559272984361, 'eta': 0.00017204905857956272, 'gamma': 0.23984611961495014, 'max_depth': 14, 'min_child_weight': 1.0744460046848627, 'n_estimators': 2469.0385462379527, 'reg_lambda': 0.6468065794134723, 'subsample': 0.9363352582115553}"
1.3127572,0.08494206469788139,0.381766,"{'colsample_bytree': 0.4973084533837502, 'eta': 0.00017518848706477128, 'gamma': 0.19502782158917403, 'max_depth': 11, 'min_child_weight': 1.1324202900359226, 'n_estimators': 1137.8487886024652, 'reg_lambda': 0.7751247165092607, 'subsample': 0.9316699892723426}"
1.3069054,0.08656374618132726,0.381479,"{'colsample_bytree': 0.4139695756659096, 'eta': 0.00018494324653781763, 'gamma': 0.09940219829497424, 'max_depth': 12, 'min_child_weight': 1.102427643714163, 'n_estimators': 2506.7293077203713, 'reg_lambda': 0.7229384222275483, 'subsample': 0.9409428218945336}"
1.2972726,0.08924122798232935,0.3788984,"{'colsample_bytree': 0.4310506306764999, 'eta': 0.0001932269057864154, 'gamma': 0.05319008086570564, 'max_depth': 14, 'min_child_weight': 1.070810969482924, 'n_estimators': 2623.2399184851547, 'reg_lambda': 0.7086547322386355, 'subsample': 0.9516103679797148}"
1.2955152,0.08974814745804097,0.3774708,"{'colsample_bytree': 0.49611194826264265, 'eta': 0.00018867289827595012, 'gamma': 0.15126064783232168, 'max_depth': 14, 'min_child_weight': 1.100062785594454, 'n_estimators': 1903.5175026748539, 'reg_lambda': 0.7288813092663413, 'subsample': 0.9458794351989607}"
1.2850313999999998,0.09271312016177488,0.3757508,"{'colsample_bytree': 0.5026617396640366, 'eta': 0.0001970786334107137, 'gamma': 0.21544213787387406, 'max_depth': 14, 'min_child_weight': 1.0340052430981017, 'n_estimators': 1399.8728994736566, 'reg_lambda': 0.7416126662591503, 'subsample': 0.974690838441662}"
1.2527986000000002,0.1016439803821695,0.3763244,"{'colsample_bytree': 0.5564055582604464, 'eta': 0.00022081215379240928, 'gamma': 0.22879784094268707, 'max_depth': 14, 'min_child_weight': 1.1060441279225492, 'n_estimators': 2131.2433707140817, 'reg_lambda': 0.6671150306358787, 'subsample': 0.9810873123131973}"
1.2420758,0.10459511406090052,0.380335,"{'colsample_bytree': 0.4012169697014853, 'eta': 0.00024632777523789576, 'gamma': 0.2922695184946491, 'max_depth': 12, 'min_child_weight': 1.170560896611428, 'n_estimators': 2292.938530485985, 'reg_lambda': 0.704329114538396, 'subsample': 0.9927358629481775}"
1.1695059999999997,0.12421145873393308,0.37431960000000003,"{'colsample_bytree': 0.5958757282340809, 'eta': 0.00032061820451777527, 'gamma': 0.03743697004362562, 'max_depth': 15, 'min_child_weight': 1.0637751691947617, 'n_estimators': 2998.860973111628, 'reg_lambda': 0.6662029287852682, 'subsample': 0.9055671753969787}"
1.1017334,0.14177019884990882,0.3783254,"{'colsample_bytree': 0.4159697322418704, 'eta': 0.00045246054586075505, 'gamma': 0.04066556737704424, 'max_depth': 14, 'min_child_weight': 1.0497317934519461, 'n_estimators': 3008.7538674769417, 'reg_lambda': 0.7299059742646917, 'subsample': 0.9452773714327093}"
