mlogloss,features
0.9645648,"['f_138', 'f_11', 'f_96', 'f_200', 'f_32', 'f_76', 'f_79', 'f_41', 'f_83', 'f_156', 'f_131', 'f_147', 'f_187', 'f_84', 'f_182', 'f_176', 'f_17', 'f_108', 'f_146']"
0.9649430000000001,"['f_138', 'f_11', 'f_96', 'f_200', 'f_32', 'f_76', 'f_79', 'f_41', 'f_83', 'f_156', 'f_131', 'f_147', 'f_187', 'f_84', 'f_182', 'f_176', 'f_17', 'f_108', 'f_146']"
0.9658684,"['f_138', 'f_11', 'f_96', 'f_200', 'f_32', 'f_76', 'f_79', 'f_41', 'f_83', 'f_156', 'f_131', 'f_147', 'f_187', 'f_84', 'f_182', 'f_176', 'f_17', 'f_108', 'f_146']"
0.9644648,"['f_138', 'f_11', 'f_96', 'f_200', 'f_32', 'f_76', 'f_79', 'f_41', 'f_83', 'f_156', 'f_131', 'f_147', 'f_187', 'f_84', 'f_182', 'f_176', 'f_17', 'f_108', 'f_146']"
0.9657707999999999,"['f_138', 'f_11', 'f_96', 'f_200', 'f_32', 'f_76', 'f_79', 'f_41', 'f_83', 'f_156', 'f_131', 'f_147', 'f_187', 'f_84', 'f_182', 'f_176', 'f_17', 'f_108', 'f_146']"
0.9645619999999999,"['f_138', 'f_11', 'f_96', 'f_200', 'f_32', 'f_76', 'f_79', 'f_41', 'f_83', 'f_156', 'f_131', 'f_147', 'f_187', 'f_84', 'f_182', 'f_176', 'f_17', 'f_108', 'f_146']"
