accuracy,std,params
0.560611609243262,0.006506758862610075,"{'colsample_bytree': 0.6140555043417439, 'eta': 0.14250383282223722, 'gamma': 0.043697409718130104, 'max_depth': 7, 'min_child_weight': 1.5178709732432223, 'n_estimators': 572.0220638132807, 'reg_lambda': 0.9766924988684116, 'subsample': 0.8350176118990071}"
0.560618934868416,0.014671155020103414,"{'colsample_bytree': 0.6546452653222341, 'eta': 0.09614244889640691, 'gamma': 0.06865739961412076, 'max_depth': 5, 'min_child_weight': 1.3372278561773487, 'n_estimators': 1266.5987305629517, 'reg_lambda': 0.6687407952728245, 'subsample': 0.8003553008190973}"
0.5609174355334273,0.012671664047439402,"{'colsample_bytree': 0.5007135038112192, 'eta': 0.2636647993468938, 'gamma': 0.05690009270483656, 'max_depth': 12, 'min_child_weight': 1.9828869090402914, 'n_estimators': 200.03722327938408, 'reg_lambda': 0.8342975075541925, 'subsample': 0.9022838134851742}"
0.5611596158707554,0.01866820575402831,"{'colsample_bytree': 0.7146187218978642, 'eta': 0.13992697088690842, 'gamma': 0.028701147241179257, 'max_depth': 10, 'min_child_weight': 1.5098012009054376, 'n_estimators': 1318.5403405151444, 'reg_lambda': 0.6818636143420012, 'subsample': 0.9934001684497157}"
0.5611899370692438,0.016163954770204835,"{'colsample_bytree': 0.6119537495147803, 'eta': 0.1530396107363075, 'gamma': 0.013167741469772426, 'max_depth': 7, 'min_child_weight': 1.9571829728861285, 'n_estimators': 1047.6061652257297, 'reg_lambda': 0.9457643106748119, 'subsample': 0.8139765804518307}"
0.561192871211541,0.003387029870113812,"{'colsample_bytree': 0.5488195555839713, 'eta': 0.2218921038280024, 'gamma': 0.14827370864686112, 'max_depth': 9, 'min_child_weight': 1.5379027962468195, 'n_estimators': 788.7775833845546, 'reg_lambda': 0.8947336311952441, 'subsample': 0.8445386004641006}"
0.5612141871089542,0.01611521373819818,"{'colsample_bytree': 0.6888941687454865, 'eta': 0.13607312750972053, 'gamma': 0.1581411087753733, 'max_depth': 7, 'min_child_weight': 1.3218271094507346, 'n_estimators': 1074.4650722625388, 'reg_lambda': 0.8595064372792943, 'subsample': 0.857403732309613}"
0.5614830687372416,0.007773852080043053,"{'colsample_bytree': 0.5003423086155888, 'eta': 0.05393205514222897, 'gamma': 0.03803084026678982, 'max_depth': 11, 'min_child_weight': 1.7083965211811292, 'n_estimators': 1009.9965940377001, 'reg_lambda': 0.9637433557147727, 'subsample': 0.5927143243749582}"
0.561483542177839,0.011864407676890626,"{'colsample_bytree': 0.8056210603148137, 'eta': 0.17812326134706113, 'gamma': 0.24644668309052872, 'max_depth': 11, 'min_child_weight': 1.4561170667668364, 'n_estimators': 1443.3496651667642, 'reg_lambda': 0.6966160815142377, 'subsample': 0.8913085099657461}"
0.5617717207294233,0.013221365499793584,"{'colsample_bytree': 0.9033689276505352, 'eta': 0.12306799118316884, 'gamma': 0.029746546681576537, 'max_depth': 11, 'min_child_weight': 1.5022834247915264, 'n_estimators': 1415.2815589792067, 'reg_lambda': 0.8136294376717339, 'subsample': 0.9159133496786631}"
0.5620282670956955,0.013337264841047978,"{'colsample_bytree': 0.6611952066434588, 'eta': 0.20243594732208808, 'gamma': 0.002513952528723662, 'max_depth': 4, 'min_child_weight': 1.4337003875738423, 'n_estimators': 198.11016814814639, 'reg_lambda': 0.5751409254208609, 'subsample': 0.8676817023737899}"
0.5620582607280491,0.02157660312524408,"{'colsample_bytree': 0.6095312983022418, 'eta': 0.11503518946912664, 'gamma': 0.07275277223120691, 'max_depth': 11, 'min_child_weight': 1.6361361372322447, 'n_estimators': 594.3109539305983, 'reg_lambda': 0.9282894230902646, 'subsample': 0.802736419341416}"
0.5620594657820666,0.007377192423710382,"{'colsample_bytree': 0.8298360492203578, 'eta': 0.11179204261830529, 'gamma': 0.3786325270683223, 'max_depth': 8, 'min_child_weight': 1.6592756004947196, 'n_estimators': 434.6843994473528, 'reg_lambda': 0.87141911458511, 'subsample': 0.7856148418820665}"
0.5620606955625144,0.01150804199874115,"{'colsample_bytree': 0.6838757585981378, 'eta': 0.06312481335009928, 'gamma': 0.050249389502314536, 'max_depth': 9, 'min_child_weight': 1.344082497484112, 'n_estimators': 1489.3511466151472, 'reg_lambda': 0.8563327293429426, 'subsample': 0.8259161639072405}"
0.562341904244425,0.011060235811772314,"{'colsample_bytree': 0.5678677536394264, 'eta': 0.0714240971940234, 'gamma': 0.3662835837022525, 'max_depth': 5, 'min_child_weight': 1.6581269510783392, 'n_estimators': 1270.6656772044048, 'reg_lambda': 0.8351167127563935, 'subsample': 0.9751771325686744}"
0.5626288329333531,0.01335564261807564,"{'colsample_bytree': 0.6497034757579061, 'eta': 0.35888727109000346, 'gamma': 0.0390730528586815, 'max_depth': 12, 'min_child_weight': 1.214349183731603, 'n_estimators': 102.71454444445197, 'reg_lambda': 0.9967868725382057, 'subsample': 0.9110363389614795}"
0.5626308660831458,0.013032213206139634,"{'colsample_bytree': 0.5086825636718489, 'eta': 0.036854221911300424, 'gamma': 0.06486482636220507, 'max_depth': 9, 'min_child_weight': 1.4912544568414845, 'n_estimators': 400.0597181798937, 'reg_lambda': 0.6592239907335234, 'subsample': 0.41342150760194585}"
0.5629025972046903,0.018695021333130245,"{'colsample_bytree': 0.5413981158167585, 'eta': 0.15735894549939444, 'gamma': 0.0927794361506957, 'max_depth': 7, 'min_child_weight': 1.2938508529701325, 'n_estimators': 754.8812932846857, 'reg_lambda': 0.635406275760183, 'subsample': 0.8590668496039034}"
0.5629219316462779,0.02179758780059143,"{'colsample_bytree': 0.6266477880451722, 'eta': 0.07036926235572505, 'gamma': 0.15809229612013645, 'max_depth': 5, 'min_child_weight': 1.460713804292088, 'n_estimators': 635.9200359225262, 'reg_lambda': 0.8164550659950245, 'subsample': 0.9729443036352879}"
0.5629449214345863,0.029085635473023397,"{'colsample_bytree': 0.9641146208017711, 'eta': 0.0871710130664451, 'gamma': 0.22670908569157244, 'max_depth': 14, 'min_child_weight': 1.3670387360187541, 'n_estimators': 1212.0176699729304, 'reg_lambda': 0.6632023196623666, 'subsample': 0.4677416501372824}"
0.5631953083478662,0.010934118836393518,"{'colsample_bytree': 0.617640957775961, 'eta': 0.19820465496725986, 'gamma': 0.3221522537336508, 'max_depth': 7, 'min_child_weight': 1.4088786586388826, 'n_estimators': 1208.1220789621918, 'reg_lambda': 0.8230575093936223, 'subsample': 0.9333300419443304}"
0.563198634764887,0.015180041908114667,"{'colsample_bytree': 0.5932015093604219, 'eta': 0.15937530870745736, 'gamma': 0.05174670472478055, 'max_depth': 9, 'min_child_weight': 1.9333105348925022, 'n_estimators': 1310.4584010549538, 'reg_lambda': 0.8898161681178518, 'subsample': 0.8891629057609789}"
0.5634785102176624,0.017741032871160727,"{'colsample_bytree': 0.7656742930371053, 'eta': 0.06370143966334055, 'gamma': 0.02107335441926556, 'max_depth': 11, 'min_child_weight': 1.9149814334293724, 'n_estimators': 1588.862769866726, 'reg_lambda': 0.8658022558513783, 'subsample': 0.8078316894168275}"
0.5634814537699089,0.014001510735028052,"{'colsample_bytree': 0.8132595226384546, 'eta': 0.09281277094207796, 'gamma': 0.06276845981075246, 'max_depth': 9, 'min_child_weight': 1.8884273216729932, 'n_estimators': 1331.6360089281284, 'reg_lambda': 0.83795455858197, 'subsample': 0.8549895130068248}"
0.5634905002546999,0.007549109538863029,"{'colsample_bytree': 0.6162450740176129, 'eta': 0.4527180428762813, 'gamma': 0.19484903724066927, 'max_depth': 5, 'min_child_weight': 1.267147176709162, 'n_estimators': 957.2772436968152, 'reg_lambda': 0.7591529503057105, 'subsample': 0.9550658218599012}"
0.5634929820984087,0.015186595899334568,"{'colsample_bytree': 0.6231865832729606, 'eta': 0.09918949957364423, 'gamma': 0.17155516960184053, 'max_depth': 5, 'min_child_weight': 1.3630281317025845, 'n_estimators': 1179.3442737859007, 'reg_lambda': 0.7680338580308805, 'subsample': 0.8977250429069421}"
0.5637712531548559,0.008616103473362157,"{'colsample_bytree': 0.7846403733175497, 'eta': 0.02540318306048092, 'gamma': 0.0342441527349853, 'max_depth': 4, 'min_child_weight': 1.2887728264674823, 'n_estimators': 155.76383402078687, 'reg_lambda': 0.7865504066776252, 'subsample': 0.9439682201275446}"
0.5637802831418595,0.008092257388926882,"{'colsample_bytree': 0.5146245075877429, 'eta': 0.09104675934978815, 'gamma': 0.11766336256929755, 'max_depth': 7, 'min_child_weight': 1.44362585358592, 'n_estimators': 563.2477663685493, 'reg_lambda': 0.9381015512657482, 'subsample': 0.742932167952743}"
0.5640679929578208,0.02154343111476758,"{'colsample_bytree': 0.6386455064205054, 'eta': 0.0017732476143189901, 'gamma': 0.09107944021231251, 'max_depth': 5, 'min_child_weight': 1.762089896793815, 'n_estimators': 619.2350202095404, 'reg_lambda': 0.8620086644124738, 'subsample': 0.716852810577677}"
0.5643393741494129,0.015940107738070097,"{'colsample_bytree': 0.9061442200971341, 'eta': 0.010402888455644542, 'gamma': 0.18743714056301933, 'max_depth': 11, 'min_child_weight': 1.3168885752510642, 'n_estimators': 264.1190901758098, 'reg_lambda': 0.7035317575372076, 'subsample': 0.9723844170164948}"
0.5643480365678724,0.005446935242550921,"{'colsample_bytree': 0.5593636435363084, 'eta': 0.10156877910883372, 'gamma': 0.16810834753811754, 'max_depth': 4, 'min_child_weight': 1.425554264606506, 'n_estimators': 546.8516928783533, 'reg_lambda': 0.7144409063117185, 'subsample': 0.8089798052021424}"
0.5646300345447064,0.013369470187469647,"{'colsample_bytree': 0.5770885601851367, 'eta': 0.08620103312633033, 'gamma': 0.21649644425912362, 'max_depth': 4, 'min_child_weight': 1.4186468474899254, 'n_estimators': 573.62446178378, 'reg_lambda': 0.8976193051988401, 'subsample': 0.8443056584480366}"
0.5646559630385298,0.02076403263583393,"{'colsample_bytree': 0.6907952935213698, 'eta': 0.22719634792037194, 'gamma': 0.20654441219511618, 'max_depth': 7, 'min_child_weight': 1.4212893025402857, 'n_estimators': 1391.3186348170605, 'reg_lambda': 0.6880860381704803, 'subsample': 0.8490918540439176}"
0.564898499192091,0.012127915243952734,"{'colsample_bytree': 0.5744132729363141, 'eta': 0.12150755331660074, 'gamma': 0.2156921818891974, 'max_depth': 5, 'min_child_weight': 1.6918536337373273, 'n_estimators': 1452.1543718497408, 'reg_lambda': 0.9093889497527741, 'subsample': 0.9992207074587713}"
0.5649009798949957,0.010726342324037642,"{'colsample_bytree': 0.6606206714433475, 'eta': 0.1880417023454103, 'gamma': 0.163387512927943, 'max_depth': 11, 'min_child_weight': 1.5264518927315125, 'n_estimators': 719.8946209093793, 'reg_lambda': 0.8457796038516696, 'subsample': 0.6302766481727838}"
0.564916977368809,0.008888229478298182,"{'colsample_bytree': 0.8547111325678617, 'eta': 0.05904509961763203, 'gamma': 0.07811237074646611, 'max_depth': 9, 'min_child_weight': 1.8705772712796591, 'n_estimators': 1402.0379694679411, 'reg_lambda': 0.8783156796767088, 'subsample': 0.8647581391279964}"
0.5651895447742694,0.011556314048642912,"{'colsample_bytree': 0.5415350917753602, 'eta': 0.11745921232580356, 'gamma': 0.012214582008170778, 'max_depth': 11, 'min_child_weight': 1.4063114876330758, 'n_estimators': 784.9608376406802, 'reg_lambda': 0.6939219475625347, 'subsample': 0.897855203108331}"
0.5652084434758092,0.01049189949104171,"{'colsample_bytree': 0.5218389722269777, 'eta': 0.0017896234871552646, 'gamma': 0.5569799287989186, 'max_depth': 7, 'min_child_weight': 1.2021836470360012, 'n_estimators': 404.3085767069331, 'reg_lambda': 0.7416643801743947, 'subsample': 0.9849406897570487}"
0.5652121045063011,0.015444408334578443,"{'colsample_bytree': 0.6602650815569971, 'eta': 0.25066834152432976, 'gamma': 0.316230905973082, 'max_depth': 8, 'min_child_weight': 1.5787987390092981, 'n_estimators': 477.20071898122126, 'reg_lambda': 0.7560397734423988, 'subsample': 0.8975753199355017}"
0.5654805762617752,0.019287144066515625,"{'colsample_bytree': 0.6238746310577581, 'eta': 0.22923531198426508, 'gamma': 0.09769414042798319, 'max_depth': 4, 'min_child_weight': 1.5406957026723669, 'n_estimators': 979.2069207878031, 'reg_lambda': 0.8412520234821299, 'subsample': 0.8964001674709825}"
0.5654888194379739,0.014940802041034502,"{'colsample_bytree': 0.8832532577743464, 'eta': 0.07392508398333107, 'gamma': 0.10171257825951395, 'max_depth': 9, 'min_child_weight': 1.7411177570772638, 'n_estimators': 1307.052216940824, 'reg_lambda': 0.9109971226399851, 'subsample': 0.8641092789197128}"
0.5654921305182627,0.006405738571228087,"{'colsample_bytree': 0.7081799625366024, 'eta': 0.1108639587662178, 'gamma': 0.06054623796793726, 'max_depth': 14, 'min_child_weight': 1.6087416463544288, 'n_estimators': 1286.356056646387, 'reg_lambda': 0.9243267610744381, 'subsample': 0.9683084908324433}"
0.5655241407621195,0.021796705799021168,"{'colsample_bytree': 0.5322863287765406, 'eta': 0.052318627267818156, 'gamma': 0.05404048741522315, 'max_depth': 11, 'min_child_weight': 1.383514922619386, 'n_estimators': 1055.3787902503373, 'reg_lambda': 0.8300088030208104, 'subsample': 0.7530614988697808}"
0.5657810924177363,0.004878211481592801,"{'colsample_bytree': 0.5834723188016319, 'eta': 0.19138090987939838, 'gamma': 0.19753018773523434, 'max_depth': 4, 'min_child_weight': 1.4487953210234983, 'n_estimators': 861.5260285560926, 'reg_lambda': 0.8612503877963593, 'subsample': 0.9573819139756117}"
0.5657856697774648,0.013771200552289075,"{'colsample_bytree': 0.7832609273289658, 'eta': 0.093434612557786, 'gamma': 0.01490856750139672, 'max_depth': 4, 'min_child_weight': 1.2275429657540022, 'n_estimators': 902.3256648543204, 'reg_lambda': 0.9178644036924875, 'subsample': 0.7396531179471223}"
0.5660807816389778,0.008772043982619935,"{'colsample_bytree': 0.6586819966748902, 'eta': 0.0028881096006869236, 'gamma': 0.018051233345738035, 'max_depth': 9, 'min_child_weight': 1.4955252734934992, 'n_estimators': 594.2844400766143, 'reg_lambda': 0.9559663344595672, 'subsample': 0.9765441792727694}"
0.5660853107271524,0.018953421367303516,"{'colsample_bytree': 0.7723159914817214, 'eta': 0.08042669729023194, 'gamma': 0.2542016844996784, 'max_depth': 5, 'min_child_weight': 1.6266913787475368, 'n_estimators': 1161.9516499671836, 'reg_lambda': 0.7493012009258148, 'subsample': 0.9591549576528412}"
0.5663328083675265,0.02221458989494197,"{'colsample_bytree': 0.500418120732192, 'eta': 0.0958178282658061, 'gamma': 0.08923513721695937, 'max_depth': 7, 'min_child_weight': 1.7643925609250113, 'n_estimators': 1152.616546443729, 'reg_lambda': 0.9440677494411452, 'subsample': 0.7883710238334618}"
0.566341416668653,0.011268428750291562,"{'colsample_bytree': 0.5866314956314131, 'eta': 0.06011044152255102, 'gamma': 0.26829230364509304, 'max_depth': 14, 'min_child_weight': 1.4899364017693386, 'n_estimators': 823.5461655134284, 'reg_lambda': 0.913309655342026, 'subsample': 0.9811172722808651}"
0.5663471826453644,0.0136994603350611,"{'colsample_bytree': 0.8205434500662802, 'eta': 0.08671546181660311, 'gamma': 0.08386447946214558, 'max_depth': 9, 'min_child_weight': 1.8581081779719488, 'n_estimators': 1550.60445347308, 'reg_lambda': 0.7286230846596493, 'subsample': 0.8528507988375423}"
0.5663550299219169,0.011180708378589045,"{'colsample_bytree': 0.564348838606577, 'eta': 0.07801801470183378, 'gamma': 0.0655055915669586, 'max_depth': 7, 'min_child_weight': 1.4556336462813004, 'n_estimators': 599.7259155689666, 'reg_lambda': 0.6868530184873698, 'subsample': 0.8774048743342976}"
0.5663591079738135,0.020077443199021175,"{'colsample_bytree': 0.7991614561988103, 'eta': 0.04271990641717807, 'gamma': 0.030436295695798588, 'max_depth': 9, 'min_child_weight': 1.6194192277755004, 'n_estimators': 1356.1312699676123, 'reg_lambda': 0.8553476955378974, 'subsample': 0.9069366352234833}"
0.5663664970654965,0.015005595003709746,"{'colsample_bytree': 0.7918770850330115, 'eta': 0.11723566734640556, 'gamma': 0.25881970389052567, 'max_depth': 10, 'min_child_weight': 1.504343219817919, 'n_estimators': 1505.2307479905382, 'reg_lambda': 0.7241502605398816, 'subsample': 0.992672079891687}"
0.5666230140611168,0.016687074584293315,"{'colsample_bytree': 0.6554248690950403, 'eta': 0.03181197614825255, 'gamma': 0.08616619748532607, 'max_depth': 4, 'min_child_weight': 1.4322132443396998, 'n_estimators': 1517.6045673710776, 'reg_lambda': 0.7457633383243525, 'subsample': 0.8366398970019558}"
0.5666317094954022,0.010189936776853759,"{'colsample_bytree': 0.5561696940268407, 'eta': 0.06517300264930279, 'gamma': 0.24246451979998732, 'max_depth': 12, 'min_child_weight': 1.5837881632364417, 'n_estimators': 1421.1120291542961, 'reg_lambda': 0.9395301379559756, 'subsample': 0.8177444612240498}"
0.5666624840725304,0.018977199127329845,"{'colsample_bytree': 0.9490163558415068, 'eta': 0.0010466003962215503, 'gamma': 0.10222510212621172, 'max_depth': 7, 'min_child_weight': 1.43153736453293, 'n_estimators': 1493.2733842736188, 'reg_lambda': 0.5898061493290433, 'subsample': 0.7613329533474477}"
0.5669063265484426,0.02303692294951143,"{'colsample_bytree': 0.5265101075403974, 'eta': 0.0996181159017471, 'gamma': 0.36910731878482994, 'max_depth': 9, 'min_child_weight': 1.4753629571812337, 'n_estimators': 1538.2743207006185, 'reg_lambda': 0.967612950211694, 'subsample': 0.910121926736775}"
0.5669079602749209,0.013377327446034428,"{'colsample_bytree': 0.6270624496796139, 'eta': 0.030954836652046167, 'gamma': 0.037397808712651054, 'max_depth': 14, 'min_child_weight': 1.4169995102879427, 'n_estimators': 1378.3931814403845, 'reg_lambda': 0.8845497051502749, 'subsample': 0.881553601613613}"
0.5669260050944547,0.01880757728157547,"{'colsample_bytree': 0.853454284439779, 'eta': 0.12301679511390194, 'gamma': 0.43287629714370934, 'max_depth': 8, 'min_child_weight': 1.5058809154703592, 'n_estimators': 1129.5006508862994, 'reg_lambda': 0.7772380367051013, 'subsample': 0.8137165118832939}"
0.5671821132568113,0.023984225745535093,"{'colsample_bytree': 0.684550714920151, 'eta': 0.10575893655651111, 'gamma': 0.007704595071689205, 'max_depth': 7, 'min_child_weight': 1.6580990335808565, 'n_estimators': 462.19848535796905, 'reg_lambda': 0.8091656473073782, 'subsample': 0.7576753322798385}"
0.5671916485189317,0.01775569220931487,"{'colsample_bytree': 0.5829811763743245, 'eta': 0.10899399205952859, 'gamma': 0.04736591822863267, 'max_depth': 9, 'min_child_weight': 1.9958999437250151, 'n_estimators': 386.2682386837175, 'reg_lambda': 0.9742637443019455, 'subsample': 0.5872099358611762}"
0.5671981954809199,0.008862475510808208,"{'colsample_bytree': 0.7134560413992775, 'eta': 0.05262874715009099, 'gamma': 0.05725976630515308, 'max_depth': 9, 'min_child_weight': 1.7950297122919034, 'n_estimators': 1146.0650041691042, 'reg_lambda': 0.7401949822631511, 'subsample': 0.8804151209174705}"
0.5672096897540444,0.02310616473106094,"{'colsample_bytree': 0.5329842246839585, 'eta': 0.2135290912711646, 'gamma': 0.07863260364666143, 'max_depth': 10, 'min_child_weight': 1.2725344924069892, 'n_estimators': 810.8313095455271, 'reg_lambda': 0.6148844799009164, 'subsample': 0.9310278416876143}"
0.56721585262945,0.009392401155358138,"{'colsample_bytree': 0.6210765621311434, 'eta': 0.138132856800841, 'gamma': 0.1200877406058891, 'max_depth': 5, 'min_child_weight': 1.7219192174728999, 'n_estimators': 901.849981929, 'reg_lambda': 0.997492863531854, 'subsample': 0.9642851384795609}"
0.5672203488233045,0.010783006452889564,"{'colsample_bytree': 0.6053092031397501, 'eta': 0.047955077149773595, 'gamma': 0.13177783527249806, 'max_depth': 14, 'min_child_weight': 1.3353361585971988, 'n_estimators': 757.9038048929685, 'reg_lambda': 0.9600498627966515, 'subsample': 0.9107823518907006}"
0.5672260547559,0.014813610234439554,"{'colsample_bytree': 0.5623602553368081, 'eta': 0.17845133770865, 'gamma': 0.14775861144385516, 'max_depth': 9, 'min_child_weight': 1.6033820691227298, 'n_estimators': 1564.569709300004, 'reg_lambda': 0.7914470926666866, 'subsample': 0.9700400827241262}"
0.5674777197616836,0.013778741123464907,"{'colsample_bytree': 0.9161812532281894, 'eta': 0.061183733968012216, 'gamma': 0.31911508937230065, 'max_depth': 6, 'min_child_weight': 1.694652699200146, 'n_estimators': 354.50886643325384, 'reg_lambda': 0.9084034456217076, 'subsample': 0.7522413184591614}"
0.5674818295873466,0.012345241077077008,"{'colsample_bytree': 0.5352110615452349, 'eta': 0.05394819651448731, 'gamma': 0.3106630629358954, 'max_depth': 14, 'min_child_weight': 1.6449636889999915, 'n_estimators': 793.926457052153, 'reg_lambda': 0.9710309471046913, 'subsample': 0.7384699845367243}"
0.5674851171630135,0.008552379493348689,"{'colsample_bytree': 0.6452077982363358, 'eta': 0.17331786371218202, 'gamma': 0.1396511801335175, 'max_depth': 5, 'min_child_weight': 1.2617460668094829, 'n_estimators': 311.479353337343, 'reg_lambda': 0.7718141775897249, 'subsample': 0.7842114040303371}"
0.5674954146310142,0.013403581556881441,"{'colsample_bytree': 0.8427471888489835, 'eta': 0.038414751496088376, 'gamma': 0.1306926122211455, 'max_depth': 7, 'min_child_weight': 1.5811790588210033, 'n_estimators': 1243.9453178591657, 'reg_lambda': 0.9522508076844233, 'subsample': 0.827536351767581}"
0.567499105011907,0.020332550566233655,"{'colsample_bytree': 0.7891381446605478, 'eta': 0.041088525906304144, 'gamma': 0.11915314825789827, 'max_depth': 7, 'min_child_weight': 1.5972022508137085, 'n_estimators': 1381.3191011204565, 'reg_lambda': 0.999752675484531, 'subsample': 0.838410361072916}"
0.5675126112320623,0.0185484984996508,"{'colsample_bytree': 0.8891384730879401, 'eta': 0.03285273093642192, 'gamma': 0.02516485507375458, 'max_depth': 7, 'min_child_weight': 1.332762695416927, 'n_estimators': 1512.9160575953847, 'reg_lambda': 0.8819477044552508, 'subsample': 0.8138616119103241}"
0.5675233351111657,0.02023621493575157,"{'colsample_bytree': 0.5134652380207732, 'eta': 0.0978536037585817, 'gamma': 0.06630933529398027, 'max_depth': 8, 'min_child_weight': 1.950816859395386, 'n_estimators': 256.7912080717082, 'reg_lambda': 0.7167914330291185, 'subsample': 0.5554929049655059}"
0.5677704332877234,0.009213449092023434,"{'colsample_bytree': 0.5461067246989969, 'eta': 0.0010848554044401784, 'gamma': 0.5894884385404549, 'max_depth': 12, 'min_child_weight': 1.7724753256510237, 'n_estimators': 940.7323489723874, 'reg_lambda': 0.9101880846706559, 'subsample': 0.9329787806639573}"
0.5677880810263044,0.0109213994886406,"{'colsample_bytree': 0.669619647674199, 'eta': 0.00675992453113311, 'gamma': 0.0022997416541099824, 'max_depth': 6, 'min_child_weight': 1.8140267721557461, 'n_estimators': 314.5735383928849, 'reg_lambda': 0.9848271043537041, 'subsample': 0.6411985841101688}"
0.5677959025166261,0.012442819688911505,"{'colsample_bytree': 0.5021155846182268, 'eta': 0.07614815167385869, 'gamma': 0.14253324053120817, 'max_depth': 7, 'min_child_weight': 1.8061423529224216, 'n_estimators': 611.1893431164926, 'reg_lambda': 0.8882331971211896, 'subsample': 0.8875231815450948}"
0.5678016037239961,0.010657423396969791,"{'colsample_bytree': 0.5940906079110315, 'eta': 0.11126559223622391, 'gamma': 0.3679834602223889, 'max_depth': 9, 'min_child_weight': 1.6531048677020246, 'n_estimators': 1456.803134174335, 'reg_lambda': 0.9066734851773005, 'subsample': 0.8854203366728028}"
0.5680599015626167,0.02010908404119593,"{'colsample_bytree': 0.9986937371572715, 'eta': 0.07761714061933123, 'gamma': 0.353808931415161, 'max_depth': 12, 'min_child_weight': 1.791541171284344, 'n_estimators': 511.37431273128647, 'reg_lambda': 0.5659011664400201, 'subsample': 0.7741602123870767}"
0.5680840468710782,0.009723506194863254,"{'colsample_bytree': 0.5909227453128705, 'eta': 0.1769172869387419, 'gamma': 0.09846876318593795, 'max_depth': 7, 'min_child_weight': 1.4008846622407194, 'n_estimators': 617.7092433139497, 'reg_lambda': 0.7629808861551215, 'subsample': 0.965600288750696}"
0.5680906209018582,0.012265060811307212,"{'colsample_bytree': 0.529176410058842, 'eta': 0.02912368835211938, 'gamma': 0.3951832347621498, 'max_depth': 11, 'min_child_weight': 1.2414992431989074, 'n_estimators': 677.7283783237616, 'reg_lambda': 0.6241637720466229, 'subsample': 0.7723619515149868}"
0.5683438797127147,0.023497728486164007,"{'colsample_bytree': 0.6345207405607506, 'eta': 0.11019559164684908, 'gamma': 0.14231532784430845, 'max_depth': 10, 'min_child_weight': 1.3267623725625108, 'n_estimators': 962.346577528818, 'reg_lambda': 0.765263580013029, 'subsample': 0.8867733104819795}"
0.5683492180970171,0.007883412731279942,"{'colsample_bytree': 0.921778306914114, 'eta': 0.06178221644771403, 'gamma': 0.07168517425686935, 'max_depth': 9, 'min_child_weight': 1.6659156551271976, 'n_estimators': 456.1326619770021, 'reg_lambda': 0.8667558741857642, 'subsample': 0.9518216933824211}"
0.5683615545808405,0.016164033444639868,"{'colsample_bytree': 0.5138727482700287, 'eta': 0.07308181835699375, 'gamma': 0.2125064550684585, 'max_depth': 7, 'min_child_weight': 1.3909874820862849, 'n_estimators': 1461.795209872556, 'reg_lambda': 0.8059961793520283, 'subsample': 0.8581654679854105}"
0.5686128189820032,0.021265526971542305,"{'colsample_bytree': 0.5727781392792421, 'eta': 0.26751050239839985, 'gamma': 0.099398748103533, 'max_depth': 6, 'min_child_weight': 1.9422924284222858, 'n_estimators': 652.3844688844798, 'reg_lambda': 0.9687015136152776, 'subsample': 0.9242723419065623}"
0.5686567134920992,0.015471482263198754,"{'colsample_bytree': 0.8124031110805181, 'eta': 0.04640294675937827, 'gamma': 0.06734409066502182, 'max_depth': 9, 'min_child_weight': 1.622261730018764, 'n_estimators': 1525.1786425509936, 'reg_lambda': 0.8055654552331128, 'subsample': 0.9226209032132351}"
0.5689456589342873,0.02298054842851427,"{'colsample_bytree': 0.5991599796506103, 'eta': 0.05952463064981142, 'gamma': 0.1771117813118143, 'max_depth': 11, 'min_child_weight': 1.4718636823059716, 'n_estimators': 761.0413490131862, 'reg_lambda': 0.8804475438186323, 'subsample': 0.9507932339738676}"
0.5689507096738604,0.023886300923544768,"{'colsample_bytree': 0.7775573229741676, 'eta': 0.08949871249007774, 'gamma': 0.03856545263075082, 'max_depth': 4, 'min_child_weight': 1.4549509009069999, 'n_estimators': 1218.6457209170671, 'reg_lambda': 0.8467152902521966, 'subsample': 0.8093423207508791}"
0.568951039622859,0.013420486901982342,"{'colsample_bytree': 0.525953219453733, 'eta': 0.01624868775973337, 'gamma': 0.03208211575210759, 'max_depth': 9, 'min_child_weight': 1.8941914649760954, 'n_estimators': 186.03060262977726, 'reg_lambda': 0.9271375952605829, 'subsample': 0.8724497672429867}"
0.56895965262896,0.016559581234844054,"{'colsample_bytree': 0.7032114150937637, 'eta': 0.0011997823276711696, 'gamma': 0.0009762851096571379, 'max_depth': 7, 'min_child_weight': 1.4961908824903067, 'n_estimators': 1280.2176812385048, 'reg_lambda': 0.8964173449694581, 'subsample': 0.7255390270652374}"
0.5692195278153676,0.01105093153996707,"{'colsample_bytree': 0.5662512566877584, 'eta': 0.05679843647857405, 'gamma': 0.17447792703984077, 'max_depth': 12, 'min_child_weight': 1.4843862541002646, 'n_estimators': 380.61313451982346, 'reg_lambda': 0.792331609683876, 'subsample': 0.9415702996871012}"
0.5694760918404826,0.0175660925173938,"{'colsample_bytree': 0.5565076529127475, 'eta': 0.003513139503363502, 'gamma': 0.1538784118967229, 'max_depth': 4, 'min_child_weight': 1.3024948974929393, 'n_estimators': 1565.540082809069, 'reg_lambda': 0.8748541823947591, 'subsample': 0.8960382476257752}"
