mlogloss,features
1.1344954,f_138
1.0543914,f_11
1.0200736,f_200
1.0008247999999997,f_76
0.9845621999999998,f_96
0.9784126000000001,f_17
0.9746064000000001,f_131
0.9729834,f_83
0.9683628000000001,f_99
0.9654427999999999,f_115
0.9651544,f_156
