mlogloss,features
1.1314388000000002,f_138
1.0607144000000002,f_11
1.0332442,f_96
1.0109674,f_83
0.9961793999999999,f_76
0.9873884,f_156
0.9785028,f_200
0.9746821999999999,f_131
0.9680877999999999,f_182
0.9688386000000001,f_17
0.9650848,f_115
