accuracy,std,params
0.5356826749814976,0.01278629512061655,"{'min_child_weight': 1.265561381999992, 'reg_lambda': 0.9367998990893817, 'eta': 0.28154590829264015, 'gamma': 0.307058288943749, 'max_depth': 10, 'colsample_bytree': 0.8616690718562844, 'subsample': 0.5741630745114749, 'n_estimators': 718.2718908600334}"
0.5357110265777263,0.021021190388725634,"{'min_child_weight': 1.8513619519818292, 'reg_lambda': 0.5511434373693722, 'eta': 0.28985462453864846, 'gamma': 0.26329431858796776, 'max_depth': 8, 'colsample_bytree': 0.6814847754907365, 'subsample': 0.8273487747998919, 'n_estimators': 486.9627252740801}"
0.5359644018316405,0.021577059360578254,"{'min_child_weight': 1.243996011953826, 'reg_lambda': 0.683574007157238, 'eta': 0.3621920538511574, 'gamma': 0.47902835967217816, 'max_depth': 12, 'colsample_bytree': 0.5485305934087109, 'subsample': 0.7163492713596069, 'n_estimators': 687.7465790990307}"
0.536532876259567,0.020009104637878437,"{'min_child_weight': 1.8730116911709125, 'reg_lambda': 0.6279982759275794, 'eta': 0.3292180006294644, 'gamma': 0.2192513852156765, 'max_depth': 7, 'colsample_bytree': 0.8711924929376761, 'subsample': 0.7476428278712459, 'n_estimators': 406.40799684785054}"
0.5365476733843376,0.005508586246583812,"{'min_child_weight': 1.50487278783765, 'reg_lambda': 0.9354450055063683, 'eta': 0.48634882956873726, 'gamma': 0.1557893246759089, 'max_depth': 9, 'colsample_bytree': 0.6056083467030697, 'subsample': 0.7794148539877691, 'n_estimators': 1253.5641219622248}"
0.5365641007929218,0.013945919250063908,"{'min_child_weight': 1.30320380999398, 'reg_lambda': 0.9756671039108129, 'eta': 0.34408110567028766, 'gamma': 0.14173122506428407, 'max_depth': 7, 'colsample_bytree': 0.6359228815631408, 'subsample': 0.6763364181816609, 'n_estimators': 1034.5485505539627}"
0.5368456935209132,0.01605348303789594,"{'min_child_weight': 1.8165272144816174, 'reg_lambda': 0.6067195304955624, 'eta': 0.4208646517892295, 'gamma': 0.046752207586933825, 'max_depth': 12, 'colsample_bytree': 0.6138456761804462, 'subsample': 0.7376853891459705, 'n_estimators': 131.8186593337141}"
0.5368465121864883,0.008920566988817418,"{'min_child_weight': 1.721592295974177, 'reg_lambda': 0.9012519842011626, 'eta': 0.2216962570021807, 'gamma': 0.20629556739874771, 'max_depth': 10, 'colsample_bytree': 0.7397645444288944, 'subsample': 0.6013009273600721, 'n_estimators': 333.72930957845443}"
0.5376851697588239,0.012635426243491704,"{'min_child_weight': 1.3208201899956262, 'reg_lambda': 0.7493461622917985, 'eta': 0.20105401600547526, 'gamma': 0.5776186764521729, 'max_depth': 10, 'colsample_bytree': 0.5598954793568962, 'subsample': 0.591736700535145, 'n_estimators': 683.6156715140181}"
0.5379864846196576,0.009484026098636827,"{'min_child_weight': 1.5506724890971948, 'reg_lambda': 0.6951556907164109, 'eta': 0.24036903669783075, 'gamma': 0.4063458775269858, 'max_depth': 10, 'colsample_bytree': 0.8083904239690873, 'subsample': 0.6606837847360029, 'n_estimators': 631.2616488744051}"
0.5382610886783279,0.014882364473834281,"{'min_child_weight': 1.9991282155572814, 'reg_lambda': 0.6036241887195581, 'eta': 0.22676654689391548, 'gamma': 0.05817063470019228, 'max_depth': 5, 'colsample_bytree': 0.7933237684495095, 'subsample': 0.8770944437433761, 'n_estimators': 1224.9847583497094}"
0.5385439370337506,0.006947742273492635,"{'min_child_weight': 1.5276762928783258, 'reg_lambda': 0.8482573201553721, 'eta': 0.49876685680266486, 'gamma': 0.036631966465719916, 'max_depth': 12, 'colsample_bytree': 0.5777433699982801, 'subsample': 0.8754254851530685, 'n_estimators': 342.5889265342639}"
0.538553821024266,0.0046726999796355756,"{'min_child_weight': 1.8330418505058188, 'reg_lambda': 0.9455538270793529, 'eta': 0.1586685841706203, 'gamma': 0.23853767399716883, 'max_depth': 14, 'colsample_bytree': 0.6965053494966391, 'subsample': 0.8017967480811655, 'n_estimators': 600.6112438383227}"
0.5385636637905635,0.01214359537776372,"{'min_child_weight': 1.47307417227857, 'reg_lambda': 0.5879950286979126, 'eta': 0.37866829105951894, 'gamma': 0.14471558615574429, 'max_depth': 4, 'colsample_bytree': 0.9299236523756471, 'subsample': 0.9036183369682066, 'n_estimators': 213.80303215175542}"
0.53882145054879,0.012205230789482885,"{'min_child_weight': 1.5462912674884106, 'reg_lambda': 0.6519160340634281, 'eta': 0.21780592762531312, 'gamma': 0.1714678965029067, 'max_depth': 10, 'colsample_bytree': 0.7106135845172777, 'subsample': 0.4015593953613532, 'n_estimators': 996.4121571471536}"
0.53883745276808,0.007201346444204636,"{'min_child_weight': 1.58997963312479, 'reg_lambda': 0.8236056188820242, 'eta': 0.2612654940333453, 'gamma': 0.11367972012003931, 'max_depth': 7, 'colsample_bytree': 0.6114928927548724, 'subsample': 0.9007883836711541, 'n_estimators': 233.24747506548806}"
0.5388535008355582,0.011415233075979397,"{'min_child_weight': 1.8153390879943383, 'reg_lambda': 0.7746669681539847, 'eta': 0.28365731746036693, 'gamma': 0.1528288620263038, 'max_depth': 4, 'colsample_bytree': 0.5054215842568013, 'subsample': 0.8936320515678077, 'n_estimators': 564.9199946964377}"
0.5390923453661675,0.024021980097379075,"{'min_child_weight': 1.8786562679318448, 'reg_lambda': 0.7543013642637467, 'eta': 0.2917317810009371, 'gamma': 0.3809442714767589, 'max_depth': 6, 'colsample_bytree': 0.7776309516643286, 'subsample': 0.8019874241636339, 'n_estimators': 554.5617519381965}"
0.5391043095157192,0.01240012792520165,"{'min_child_weight': 1.7699190327122523, 'reg_lambda': 0.8349705009225294, 'eta': 0.21039890760399937, 'gamma': 0.1368335588699488, 'max_depth': 12, 'colsample_bytree': 0.8141477369168093, 'subsample': 0.9134798250969607, 'n_estimators': 256.9236866580352}"
0.5394043792796241,0.006378052895285225,"{'min_child_weight': 1.9062585377673624, 'reg_lambda': 0.6418425069017498, 'eta': 0.2938234288754552, 'gamma': 0.23959778573639876, 'max_depth': 9, 'colsample_bytree': 0.6570455984106299, 'subsample': 0.8171882986483384, 'n_estimators': 745.6937775098926}"
0.5394077198318195,0.017157319935468006,"{'min_child_weight': 1.9356997639749831, 'reg_lambda': 0.6181447795193996, 'eta': 0.37012378977134824, 'gamma': 0.2472110732296101, 'max_depth': 5, 'colsample_bytree': 0.6200161067110149, 'subsample': 0.7202172304163851, 'n_estimators': 535.7994860230525}"
0.5394117849095967,0.007440640264150875,"{'min_child_weight': 1.9739110894367395, 'reg_lambda': 0.6681856127272546, 'eta': 0.24749385440698723, 'gamma': 0.2706956682234206, 'max_depth': 12, 'colsample_bytree': 0.8805422019046384, 'subsample': 0.7572165953944174, 'n_estimators': 572.0139461627019}"
0.5394244841759859,0.011203766468741473,"{'min_child_weight': 1.611955259523834, 'reg_lambda': 0.8646220244968206, 'eta': 0.1662658128412042, 'gamma': 0.4936074400613063, 'max_depth': 7, 'colsample_bytree': 0.9594657897117553, 'subsample': 0.4646613037693582, 'n_estimators': 600.1382760982256}"
0.539696659306723,0.009768737718609727,"{'min_child_weight': 1.836293007795257, 'reg_lambda': 0.8352692488494045, 'eta': 0.38021113007072166, 'gamma': 0.05925627837694851, 'max_depth': 11, 'colsample_bytree': 0.8614380954203639, 'subsample': 0.6843404613610837, 'n_estimators': 237.34065643599547}"
0.539698720686363,0.018452397902302718,"{'min_child_weight': 1.6532487211576696, 'reg_lambda': 0.6803007801053158, 'eta': 0.357774251403495, 'gamma': 0.2594521695409546, 'max_depth': 7, 'colsample_bytree': 0.6530612855982856, 'subsample': 0.8843682235642389, 'n_estimators': 347.3498623630276}"
0.5396991623936958,0.010852499828798542,"{'min_child_weight': 1.9826513793687317, 'reg_lambda': 0.8311774797335361, 'eta': 0.18918738238169036, 'gamma': 0.19175551286910458, 'max_depth': 14, 'colsample_bytree': 0.6707557452158699, 'subsample': 0.8607595893713935, 'n_estimators': 230.66335474508617}"
0.5397052500502613,0.012777754677501195,"{'min_child_weight': 1.574230902342767, 'reg_lambda': 0.684363854658209, 'eta': 0.12385338732676404, 'gamma': 0.05010398352381773, 'max_depth': 12, 'colsample_bytree': 0.5945346461322701, 'subsample': 0.6568272029083456, 'n_estimators': 236.46875541106633}"
0.5402607269960646,0.012157623121506908,"{'min_child_weight': 1.2022973454616717, 'reg_lambda': 0.9473343555295375, 'eta': 0.09105575054095794, 'gamma': 0.4333366142918617, 'max_depth': 5, 'colsample_bytree': 0.9984532628239473, 'subsample': 0.49898982615513554, 'n_estimators': 324.06228759432554}"
0.5402684578295595,0.010669698702665702,"{'min_child_weight': 1.9205464931498106, 'reg_lambda': 0.5748607865377964, 'eta': 0.14920468036621531, 'gamma': 0.19044539861671925, 'max_depth': 12, 'colsample_bytree': 0.7305994388640007, 'subsample': 0.8499711496554606, 'n_estimators': 500.97273848832936}"
0.5405554206953685,0.019037495244699,"{'min_child_weight': 1.7136307481933728, 'reg_lambda': 0.657953196137156, 'eta': 0.1347207631093954, 'gamma': 0.05277914825826252, 'max_depth': 6, 'colsample_bytree': 0.638760469409874, 'subsample': 0.6872888682227571, 'n_estimators': 1013.8798594528674}"
0.5405644731069426,0.013669261065618008,"{'min_child_weight': 1.4256496974927164, 'reg_lambda': 0.9655622326153481, 'eta': 0.3382942248065306, 'gamma': 0.10170343655201358, 'max_depth': 10, 'colsample_bytree': 0.8505746661216934, 'subsample': 0.8750293792146498, 'n_estimators': 323.9247209878683}"
0.5405673542929622,0.008461856619069142,"{'min_child_weight': 1.2202841316187163, 'reg_lambda': 0.7869095074343572, 'eta': 0.3248013993849366, 'gamma': 0.20949320348593717, 'max_depth': 9, 'colsample_bytree': 0.6458695180085012, 'subsample': 0.8200834942783362, 'n_estimators': 1100.0828982548944}"
0.5405726479496298,0.01298498152465491,"{'min_child_weight': 1.845952806924139, 'reg_lambda': 0.6391891061322426, 'eta': 0.2786624650878262, 'gamma': 0.32833424046207693, 'max_depth': 4, 'colsample_bytree': 0.779118701169429, 'subsample': 0.8125017042439879, 'n_estimators': 431.2117688913515}"
0.5408206684227089,0.021944508116102608,"{'min_child_weight': 1.6323536200259627, 'reg_lambda': 0.8503993884019291, 'eta': 0.13602544864759897, 'gamma': 0.26194166605955765, 'max_depth': 10, 'colsample_bytree': 0.5635573312957383, 'subsample': 0.4166369721613183, 'n_estimators': 930.1471297320353}"
0.540825136346214,0.017604744157722882,"{'min_child_weight': 1.3292800071143527, 'reg_lambda': 0.7842808037977085, 'eta': 0.1776066976062721, 'gamma': 0.33150760882078406, 'max_depth': 6, 'colsample_bytree': 0.892028440243832, 'subsample': 0.45264466490796595, 'n_estimators': 1507.2813552642647}"
0.540830903483981,0.01404308652017522,"{'min_child_weight': 1.885451397954145, 'reg_lambda': 0.631899473415183, 'eta': 0.30777866045762675, 'gamma': 0.1941916224943591, 'max_depth': 6, 'colsample_bytree': 0.5465423209707503, 'subsample': 0.899570355307086, 'n_estimators': 651.2119804402605}"
0.5408362747626037,0.013876255485341134,"{'min_child_weight': 1.5947053179238988, 'reg_lambda': 0.6629453336767158, 'eta': 0.26738164805007003, 'gamma': 0.026846105297598996, 'max_depth': 6, 'colsample_bytree': 0.8640679598268347, 'subsample': 0.8194991642803698, 'n_estimators': 339.22423615418234}"
0.541117801560198,0.01903114026293874,"{'min_child_weight': 1.574897960136964, 'reg_lambda': 0.9980769780296982, 'eta': 0.19104739560570635, 'gamma': 0.031040474432201606, 'max_depth': 9, 'colsample_bytree': 0.6498723218261885, 'subsample': 0.6652480666610551, 'n_estimators': 585.5514673752471}"
0.5411252095932853,0.006538807836294013,"{'min_child_weight': 1.4526081809798266, 'reg_lambda': 0.8044074618357218, 'eta': 0.22001102805004857, 'gamma': 0.025794829504673274, 'max_depth': 7, 'colsample_bytree': 0.6585828752880409, 'subsample': 0.7651684031063373, 'n_estimators': 716.0271612537508}"
0.541134213753556,0.017084632128505212,"{'min_child_weight': 1.7420622633231557, 'reg_lambda': 0.8850184917454861, 'eta': 0.36444198934828304, 'gamma': 0.012034162598034599, 'max_depth': 10, 'colsample_bytree': 0.870960207847545, 'subsample': 0.8936893699734061, 'n_estimators': 345.28010653245684}"
0.5411362962954562,0.008810783632484458,"{'min_child_weight': 1.9063386437826997, 'reg_lambda': 0.8145455196537479, 'eta': 0.20264628205282614, 'gamma': 0.010472214117580536, 'max_depth': 7, 'colsample_bytree': 0.7069324800075154, 'subsample': 0.9353190843737237, 'n_estimators': 467.27338173372084}"
0.5414129888025588,0.01961234170171854,"{'min_child_weight': 1.5366486471949672, 'reg_lambda': 0.7904813670206148, 'eta': 0.17706130449170976, 'gamma': 0.2802188349391624, 'max_depth': 6, 'colsample_bytree': 0.6648921035309467, 'subsample': 0.9432267265392014, 'n_estimators': 284.652702001442}"
0.5414203873244421,0.00720090476087011,"{'min_child_weight': 1.6492016062993562, 'reg_lambda': 0.6774471764015881, 'eta': 0.3101616519844329, 'gamma': 0.032961061148389745, 'max_depth': 8, 'colsample_bytree': 0.576340236345309, 'subsample': 0.6889828098701613, 'n_estimators': 181.49792052161473}"
0.5414294208958668,0.00821273386904836,"{'min_child_weight': 1.751150349891181, 'reg_lambda': 0.8863458361233398, 'eta': 0.090497099808511, 'gamma': 0.012996342755773826, 'max_depth': 5, 'colsample_bytree': 0.6826850135467217, 'subsample': 0.998817008195095, 'n_estimators': 728.5914168840884}"
0.5417110429945098,0.014979927610487569,"{'min_child_weight': 1.5626840257960908, 'reg_lambda': 0.6745879393451735, 'eta': 0.001048072836041641, 'gamma': 0.14608510065098385, 'max_depth': 10, 'colsample_bytree': 0.784435832247539, 'subsample': 0.8373519924511226, 'n_estimators': 396.38931387422593}"
0.5420209591091335,0.018842138615227256,"{'min_child_weight': 1.7594407292005576, 'reg_lambda': 0.9231898377025219, 'eta': 0.47777063954171023, 'gamma': 0.03590959629869313, 'max_depth': 12, 'colsample_bytree': 0.8277877193194241, 'subsample': 0.9498985475264172, 'n_estimators': 108.35190266600569}"
0.5422558020487458,0.017447416214642884,"{'min_child_weight': 1.6900489313952192, 'reg_lambda': 0.7819942556253051, 'eta': 0.05188409549658436, 'gamma': 0.4593330547630433, 'max_depth': 4, 'colsample_bytree': 0.5188348338755809, 'subsample': 0.43698497978391393, 'n_estimators': 1274.9208954790274}"
0.5422964312457375,0.015519796046233993,"{'min_child_weight': 1.5611497315446992, 'reg_lambda': 0.6906660169016738, 'eta': 0.17429506958461533, 'gamma': 0.2068937207872534, 'max_depth': 4, 'colsample_bytree': 0.838919136590902, 'subsample': 0.6629901338695297, 'n_estimators': 273.0897002256092}"
0.5425381993678904,0.016445847292630152,"{'min_child_weight': 1.80211372396688, 'reg_lambda': 0.7392396159783062, 'eta': 0.2382013445232652, 'gamma': 0.016484178310360597, 'max_depth': 8, 'colsample_bytree': 0.7852989429969006, 'subsample': 0.7591295838061575, 'n_estimators': 759.9900646083756}"
0.5425846262546072,0.018822712066687602,"{'min_child_weight': 1.7567088483307418, 'reg_lambda': 0.5820889006194414, 'eta': 0.35038375054509685, 'gamma': 0.04241190444163061, 'max_depth': 7, 'colsample_bytree': 0.7744034410774647, 'subsample': 0.9593687497286408, 'n_estimators': 516.5523690830223}"
0.5428526774852596,0.016017234017795687,"{'min_child_weight': 1.9216817568013154, 'reg_lambda': 0.7734633289740926, 'eta': 0.23194237139911814, 'gamma': 0.11127305758457448, 'max_depth': 12, 'colsample_bytree': 0.8232118515191478, 'subsample': 0.757349885515086, 'n_estimators': 312.74069273730095}"
0.5428645357627581,0.008525311677342872,"{'min_child_weight': 1.6156703141481878, 'reg_lambda': 0.9523976939251482, 'eta': 0.1177532624481347, 'gamma': 0.1979042994517895, 'max_depth': 9, 'colsample_bytree': 0.5445184121719422, 'subsample': 0.7249036627064641, 'n_estimators': 300.7403232265122}"
