mlog_loss,mstd,params
-0.8339398412710689,0.032475036364956134,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4614.841563614599, 'max_features': 0.3277297227093648}"
-0.8339466761674541,0.03248024308070832,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4660.892586502299, 'max_features': 0.32623709133064765}"
-0.8339592871547525,0.03248323026285106,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4624.638928845745, 'max_features': 0.327354367465485}"
-0.8339596705667325,0.032460452640023375,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4647.966848993752, 'max_features': 0.3550652522675816}"
-0.8339598171967539,0.032478165863911355,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4652.742477900868, 'max_features': 0.33045728399016244}"
-0.8339711343721051,0.03249977592197268,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4631.390342690605, 'max_features': 0.3798235772945365}"
-0.8339731249908496,0.032178416475145695,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 2405.6468825272386, 'max_features': 0.34226695185367706}"
-0.8339736583612286,0.03248816494566529,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4668.744218222486, 'max_features': 0.3248023818326942}"
-0.8339787801261277,0.03252644549009027,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4635.020394114841, 'max_features': 0.3322703657426507}"
-0.8339790409059588,0.032509714685789386,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4638.48302657833, 'max_features': 0.31422895521066785}"
-0.8339858878475793,0.03246210796642062,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4608.8636890412, 'max_features': 0.3952319639809335}"
-0.8339864619107585,0.032265325850955165,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4997.726774201376, 'max_features': 0.30025054674910073}"
-0.8339864619107585,0.032265325850955165,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4997.723405831231, 'max_features': 0.3228261530627644}"
-0.8339890037663636,0.03229021571907922,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4999.68470228133, 'max_features': 0.33690678852977113}"
-0.833996206836734,0.03249069657613628,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4643.959670996057, 'max_features': 0.34974025482918963}"
-0.8339996987666752,0.03252923159223051,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4642.06663804637, 'max_features': 0.30058006254182545}"
-0.8340011433777003,0.032467496725890055,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4708.474532530794, 'max_features': 0.32520222883503147}"
-0.8340074118557784,0.032496991614595065,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4566.481333430463, 'max_features': 0.3178316805725898}"
-0.8340144621718659,0.032270970605515134,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4989.2273687271845, 'max_features': 0.3938733836150021}"
-0.8340242453186503,0.032539399549426355,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4525.255698635227, 'max_features': 0.37704053393569054}"
-0.8340245597358281,0.03243535728854142,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4434.371799209178, 'max_features': 0.3338560002088286}"
-0.8340249417407576,0.032514056130502095,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4533.399755424553, 'max_features': 0.39892137453611487}"
-0.8340257499964411,0.03227609975292511,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4979.511867982947, 'max_features': 0.33761835385965566}"
-0.8340378628969026,0.032261566560009496,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4385.9525103853675, 'max_features': 0.35990721158339}"
-0.8340429826225718,0.032525007206065104,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4542.017998767685, 'max_features': 0.3780605765022337}"
-0.8340447339167182,0.03224725360534904,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4369.823416479768, 'max_features': 0.3375174705351606}"
-0.8340513616661965,0.032342192901424024,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4906.617077414797, 'max_features': 0.30004182610016716}"
-0.8340534500678252,0.032465420937996196,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4754.470289103393, 'max_features': 0.3651037152946306}"
-0.8340543980484102,0.032491917931959435,"{'criterion': 'entropy', 'min_samples_split': 2, 'n_estimators': 4727.291041261939, 'max_features': 0.338837213079087}"
