mlog_loss,mstd,accuracy,params
1.0398098,0.10623982323720241,0.4187354,"{'colsample_bytree': 0.9485338085783619, 'eta': 0.3362419908223375, 'gamma': 0.20410033546736422, 'max_depth': 9, 'min_child_weight': 1.108701847670556, 'n_estimators': 1028.3389734841953, 'reg_lambda': 0.6918441564803217, 'subsample': 0.5660703283324464}"
1.0251522,0.10635612250554982,0.41413520000000004,"{'colsample_bytree': 0.5222342949661716, 'eta': 0.3938438348957356, 'gamma': 0.41827756527653587, 'max_depth': 10, 'min_child_weight': 1.3863862196602232, 'n_estimators': 359.99135209349106, 'reg_lambda': 0.8827038058616833, 'subsample': 0.6771829519391741}"
1.0151029999999999,0.10348342115047086,0.4190344,"{'colsample_bytree': 0.7437290157132352, 'eta': 0.3935985326928864, 'gamma': 0.2856682504571959, 'max_depth': 8, 'min_child_weight': 1.707252040462627, 'n_estimators': 664.6506026815562, 'reg_lambda': 0.9787939500069692, 'subsample': 0.6770612310509856}"
1.008604,0.1200244259282607,0.4090072,"{'colsample_bytree': 0.5426980946334181, 'eta': 0.23929439904878633, 'gamma': 0.8136357808765695, 'max_depth': 12, 'min_child_weight': 1.442737333332131, 'n_estimators': 952.0981703860396, 'reg_lambda': 0.5680848795475351, 'subsample': 0.5390294273279728}"
1.0082887999999999,0.11428501279381395,0.4026934,"{'colsample_bytree': 0.9536883814365262, 'eta': 0.3555798173230238, 'gamma': 0.0923882130874763, 'max_depth': 11, 'min_child_weight': 1.257665577904143, 'n_estimators': 753.2239915530022, 'reg_lambda': 0.6497587683465159, 'subsample': 0.6897232406350841}"
1.0076328,0.12311891485104039,0.40957319999999997,"{'colsample_bytree': 0.5214448230135375, 'eta': 0.2688269002478557, 'gamma': 0.5139230936430443, 'max_depth': 12, 'min_child_weight': 1.1182473357141955, 'n_estimators': 1128.4712377251708, 'reg_lambda': 0.6984271498316398, 'subsample': 0.5414483437014054}"
1.0075818,0.11148173241834315,0.408404,"{'colsample_bytree': 0.5876865001463649, 'eta': 0.3125300468883607, 'gamma': 0.5936142172667374, 'max_depth': 12, 'min_child_weight': 1.034775998727003, 'n_estimators': 1273.022692938611, 'reg_lambda': 0.6482488534876781, 'subsample': 0.6060295950585683}"
1.0072104000000002,0.10862002452770422,0.40297299999999997,"{'colsample_bytree': 0.5354830389354075, 'eta': 0.385890988792305, 'gamma': 0.2660599541217026, 'max_depth': 11, 'min_child_weight': 1.221990635680902, 'n_estimators': 1373.7216050834759, 'reg_lambda': 0.645628196801663, 'subsample': 0.8601229446181571}"
1.0062756,0.11166196603566739,0.40241540000000003,"{'colsample_bytree': 0.5686919934566134, 'eta': 0.37318033575326975, 'gamma': 0.05551121795816605, 'max_depth': 11, 'min_child_weight': 1.171030843244039, 'n_estimators': 1435.8868316506025, 'reg_lambda': 0.5774918536434891, 'subsample': 0.8316816110933509}"
1.005066,0.11771304994543781,0.4101342,"{'colsample_bytree': 0.5202480848703304, 'eta': 0.1824042907370026, 'gamma': 0.8633982025173301, 'max_depth': 9, 'min_child_weight': 1.774169761412204, 'n_estimators': 492.6976168272585, 'reg_lambda': 0.7951077071574282, 'subsample': 0.453370069027373}"
1.0039832,0.11676688939363652,0.4224742,"{'colsample_bytree': 0.7311721078928977, 'eta': 0.30981141670357704, 'gamma': 0.6759808576732825, 'max_depth': 8, 'min_child_weight': 1.2177002053138755, 'n_estimators': 301.7588461732138, 'reg_lambda': 0.8885893681470349, 'subsample': 0.6282094794760187}"
1.0037058,0.12657571459596736,0.41872319999999996,"{'colsample_bytree': 0.5150531659696456, 'eta': 0.19322563852366537, 'gamma': 0.6985645165587774, 'max_depth': 10, 'min_child_weight': 1.5157835533017692, 'n_estimators': 1508.2459345954192, 'reg_lambda': 0.8040789310295438, 'subsample': 0.47712252130723726}"
1.0030564,0.10105131483899593,0.4244502,"{'colsample_bytree': 0.8742377963613193, 'eta': 0.3742217872314135, 'gamma': 0.9465556508037993, 'max_depth': 6, 'min_child_weight': 1.4176426263666446, 'n_estimators': 315.8450778945588, 'reg_lambda': 0.5783892926902979, 'subsample': 0.7893545939969243}"
1.0029956,0.12848295799013038,0.40155379999999996,"{'colsample_bytree': 0.9668924454014736, 'eta': 0.25326702626490416, 'gamma': 0.6072335031811602, 'max_depth': 12, 'min_child_weight': 1.5483914753343122, 'n_estimators': 700.9272824152354, 'reg_lambda': 0.6120187788744218, 'subsample': 0.6592691632284728}"
1.0026858,0.10533662951639138,0.41674939999999994,"{'colsample_bytree': 0.6742804293659443, 'eta': 0.3643848115849937, 'gamma': 0.5951798116094409, 'max_depth': 7, 'min_child_weight': 1.3232397044063682, 'n_estimators': 539.7797381069001, 'reg_lambda': 0.7913777881212076, 'subsample': 0.7294850549474177}"
1.0023308,0.10771275544963832,0.4072808,"{'colsample_bytree': 0.6123956775364354, 'eta': 0.3675976279729375, 'gamma': 0.8320488932417185, 'max_depth': 12, 'min_child_weight': 1.2953687244166736, 'n_estimators': 344.47696485876276, 'reg_lambda': 0.6121088458442197, 'subsample': 0.836194200671928}"
1.0018816000000001,0.1061478112869262,0.408702,"{'colsample_bytree': 0.5854955111072551, 'eta': 0.39595858816949564, 'gamma': 0.11263165080259488, 'max_depth': 11, 'min_child_weight': 1.0892963803828255, 'n_estimators': 1485.3899963397255, 'reg_lambda': 0.7303475906869009, 'subsample': 0.8097540964666103}"
1.000913,0.11623555969600466,0.4009732,"{'colsample_bytree': 0.9757610436734022, 'eta': 0.32673503520905767, 'gamma': 0.36201449095084687, 'max_depth': 12, 'min_child_weight': 1.512761339592892, 'n_estimators': 419.67066113238803, 'reg_lambda': 0.6743644983091571, 'subsample': 0.9055452390552783}"
1.0009022,0.13248491005641394,0.4130158,"{'colsample_bytree': 0.5470515093068529, 'eta': 0.18120025434935327, 'gamma': 0.7441913250721693, 'max_depth': 9, 'min_child_weight': 1.0661070796291738, 'n_estimators': 988.136676745507, 'reg_lambda': 0.7225174684195628, 'subsample': 0.44966038605952474}"
0.9999711999999998,0.12305015849502099,0.4035526,"{'colsample_bytree': 0.6599592363072895, 'eta': 0.30018513960328946, 'gamma': 0.4742603158007459, 'max_depth': 11, 'min_child_weight': 1.0141130300765089, 'n_estimators': 801.8718522392013, 'reg_lambda': 0.6614233400619062, 'subsample': 0.7443819184723097}"
0.9996064,0.11229973459770042,0.3958138,"{'colsample_bytree': 0.8981977970577601, 'eta': 0.3285897302827322, 'gamma': 0.2878542296073091, 'max_depth': 11, 'min_child_weight': 1.1023424898271676, 'n_estimators': 1044.4835272490348, 'reg_lambda': 0.7318889982602846, 'subsample': 0.9367688037560238}"
0.999296,0.11276180199812295,0.4001132,"{'colsample_bytree': 0.5743733333688196, 'eta': 0.3559482235685544, 'gamma': 0.7929879361776632, 'max_depth': 12, 'min_child_weight': 1.2816475318523568, 'n_estimators': 1016.3747554935935, 'reg_lambda': 0.5803194382220549, 'subsample': 0.8928114646513386}"
0.9991664,0.09939516755614529,0.4164401999999999,"{'colsample_bytree': 0.5314023091345427, 'eta': 0.39929267866147045, 'gamma': 0.984424828596473, 'max_depth': 6, 'min_child_weight': 1.2398548704784798, 'n_estimators': 430.771922767717, 'reg_lambda': 0.734687245840291, 'subsample': 0.8935414412225563}"
0.9986896,0.12498199925285204,0.40614059999999996,"{'colsample_bytree': 0.9386504969518084, 'eta': 0.2372470409855138, 'gamma': 0.4303681161534521, 'max_depth': 10, 'min_child_weight': 1.3050420507384783, 'n_estimators': 604.6688767478494, 'reg_lambda': 0.7730773685013028, 'subsample': 0.671629162453019}"
0.998625,0.1063840737704831,0.4041448000000001,"{'colsample_bytree': 0.5309715695648446, 'eta': 0.37770724282249607, 'gamma': 0.6844437352092572, 'max_depth': 12, 'min_child_weight': 1.1986932614657555, 'n_estimators': 959.705975944327, 'reg_lambda': 0.6338527104253234, 'subsample': 0.9251477356096084}"
0.9985334,0.09361328401565278,0.42216719999999996,"{'colsample_bytree': 0.6856550906691723, 'eta': 0.3409129511495756, 'gamma': 0.905087135843209, 'max_depth': 4, 'min_child_weight': 1.0775655404641655, 'n_estimators': 1002.4605186543452, 'reg_lambda': 0.6821090055501822, 'subsample': 0.7937091805015605}"
0.9977508,0.10522177163636624,0.421034,"{'colsample_bytree': 0.5957851537301435, 'eta': 0.3509169706418671, 'gamma': 0.9351775870314634, 'max_depth': 6, 'min_child_weight': 1.7502672613750525, 'n_estimators': 1472.9241788931386, 'reg_lambda': 0.5908554300667944, 'subsample': 0.7401557873829154}"
0.9972904,0.11280859882737836,0.4012668,"{'colsample_bytree': 0.5090894877104765, 'eta': 0.39850698736991136, 'gamma': 0.13561919549927817, 'max_depth': 11, 'min_child_weight': 1.1422455330546377, 'n_estimators': 1512.00912282079, 'reg_lambda': 0.6434366110648695, 'subsample': 0.9329401976959055}"
0.9966372,0.12033505167014227,0.40813639999999995,"{'colsample_bytree': 0.8702886862567771, 'eta': 0.29050033074456577, 'gamma': 0.8744557561171962, 'max_depth': 12, 'min_child_weight': 1.3448101643882973, 'n_estimators': 868.0860044377835, 'reg_lambda': 0.7617338665842189, 'subsample': 0.6396477294597135}"
0.9952962,0.11860202910044376,0.40383440000000004,"{'colsample_bytree': 0.8947705283385178, 'eta': 0.3057314165355664, 'gamma': 0.42278387248110405, 'max_depth': 10, 'min_child_weight': 1.9202808457157488, 'n_estimators': 1091.565501824712, 'reg_lambda': 0.7073217937671089, 'subsample': 0.8179498265514019}"
0.9951468,0.12291069059910689,0.39838760000000006,"{'colsample_bytree': 0.9812119574872857, 'eta': 0.27347346111258275, 'gamma': 0.45666839100372847, 'max_depth': 11, 'min_child_weight': 1.056641245014474, 'n_estimators': 444.8328610542335, 'reg_lambda': 0.5560502814830178, 'subsample': 0.9056596711584849}"
0.9947238,0.11967739907754603,0.3983932,"{'colsample_bytree': 0.5241263070505147, 'eta': 0.3327258063849386, 'gamma': 0.3442629207366878, 'max_depth': 11, 'min_child_weight': 1.0866753096423758, 'n_estimators': 1494.2252631174465, 'reg_lambda': 0.615365475306348, 'subsample': 0.856323122402794}"
0.994656,0.11031907686657856,0.40441639999999995,"{'colsample_bytree': 0.5564462891374116, 'eta': 0.3833681644022131, 'gamma': 0.36669543571269736, 'max_depth': 10, 'min_child_weight': 1.7408136807682237, 'n_estimators': 1016.717031742847, 'reg_lambda': 0.7648261453438793, 'subsample': 0.9347024729970216}"
0.9936056000000001,0.10881909348746989,0.4155887999999999,"{'colsample_bytree': 0.6663608277682607, 'eta': 0.31787606878773156, 'gamma': 0.7825947185379657, 'max_depth': 6, 'min_child_weight': 1.5986763108367632, 'n_estimators': 803.0841674833146, 'reg_lambda': 0.8560017021778046, 'subsample': 0.6629114630788657}"
0.9926986,0.10556860139171352,0.41415919999999995,"{'colsample_bytree': 0.5820389985423988, 'eta': 0.3252135757611353, 'gamma': 0.7447231230935776, 'max_depth': 7, 'min_child_weight': 1.314070712299767, 'n_estimators': 1212.864525449501, 'reg_lambda': 0.9157065917844641, 'subsample': 0.7967461464565503}"
0.9925425999999999,0.09766257111941494,0.42274320000000004,"{'colsample_bytree': 0.6220963517362744, 'eta': 0.2848781302637546, 'gamma': 0.6966605436338991, 'max_depth': 4, 'min_child_weight': 1.0963024067566625, 'n_estimators': 862.7306850812666, 'reg_lambda': 0.9458233437048942, 'subsample': 0.9623928464759713}"
